_,Id,CaseNumber,Ambito__c,Categoria__c,Dettaglio_richiesta__c,Misura__c,Subject,Description,Risoluzione__c,Commenti_Ente__c,Ulteriori_informazioni_a_supporto__c,url
[Case],5007Q00000Tey7QQAR,01148287,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Implementazione del progetto e dei servizi,1.4.3 Adozione PagoPA e AppIO,Tipo dovuto presente ma non riconosciuto da PagoPA,"[FAKE_INDIRIZZO], in previsione della fase di asseverazione della misura 1.4.3 migrazione PagoPA Aprile 2022, il nostro ente ha verificato i tipi dovuto migrati su PagoPA con la tabella pervenuta dalla Società PagoPA e non risulta il seguente tipo dovuto ""risarcimenti e indennizzi disposti da provvedimenti giudiziari"", pur attestato da ricevuta prodotta dai nostri sistemi contabili (in allegato). Contattata la Società PagoPa la stessa ha suggerito di segnalare il problema al vostro team del DTD.","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti informiamo che nel caso in cui uno o più servizi non risultino attivi in Piattaforma, l&#39;asseverazione non potrà avere esito positivo. </p><p>Ti suggeriamo pertanto di dichiarare le attività completate soltanto dopo aver verificato che tutti i servizi inseriti in candidatura abbiano la data di attivazione acquisita all&#39;interno del progetto.</p><p>Ti informiamo inoltre che la piattaforma PA Digitale 2026 precarica i dati dell&#39;Amministrazione presenti nella banca dati PagoPA. Da verifiche effettuate il servizio menzionato non risulta acquisito come attivato dalla Piattaforma. </p><p>Ti ricordiamo che la data di attivazione di ciascun servizio [FAKE_INDIRIZZO] è rappresentata da una transazione di almeno 0,01 € con esito positivo, con la corretta applicazione del codice tassonomico e IUV reale, associata all’ente titolare del credito. Si raccomanda di verificare che la modalità di pagamento utilizzata per la transazione consenta la trasmissione del codice tassonomico. </p><p>Ti ricordiamo inoltre che è necessario che nel pagamento sia correttamente riportato il codice tassonomico corrispondente allo specifico servizio, così come indicato nel catalogo pagoPa, disponibile al seguente link https://docs.pagopa.it/sanp/ente-creditore/tassonomia-dei-servizi-di-incasso. Nel caso di mancato riscontro in merito all&#39;attivazione di uno o più servizi ti suggeriamo inoltre di verificare che il soggetto attuatore ([FAKE_INDIRIZZO]) sia registrato correttamente nel [FAKE_INDIRIZZO] con il proprio Codice IPA. Inoltre, nel caso in cui siano presenti soggetti delegati alla riscossione (es. riscossori; municipalizzate; Gestori di pubblico servizio etc..), tali soggetti devono figurare nel [FAKE_INDIRIZZO] come Partner o Intermediari Tecnologici nel rispetto delle [FAKE_INDIRIZZO] (specifiche attuative del nodo dei pagamenti https://docs.pagopa.it/sanp/ ). In caso contrario, il servizio risulterebbe associato al soggetto riscossore e non al Soggetto Attuatore, comportando un mancato riconoscimento dell’attivazione dei servizi. </p><p>In ogni caso, per verificare difformità rilevate rispetto a quanto indicato in Piattaforma o al fine di verificare i servizi attivi sulla piattaforma PagoPA, codice tassonomico e data di attivazione ti invitiamo a rivolgerti all&#39;intermediario/partner tecnologico. </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Tey7QQAR/view
[Case],5007Q00000TeyPCQAZ,01148296,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,Nessuno,[FAKE_INDIRIZZO] rappresentante legale,Non è possibile procedere al subentro del rappresentante legale poichè non appare la sezione apposita,"<p><span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Gentile Alfina, grazie per averci contattato</span></p><p><span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Ti riportiamo la procedura per effettuare il subentro:</span></p><p><span style=""background-color: rgb(255, 255, 255); font-size: 14px;""> - L&#39;utente subentrante procede ad accedere alla piattaforma con il suo Spid e inserisce i dati della [FAKE_INDIRIZZO] in cui vuole subentrare - La piattaforma segnalerà che la [FAKE_INDIRIZZO] è già attiva e chiederà se si vuole procedere ad un subentro. In tal caso, la piattaforma invierà una PEC di &quot;Conferma subentro&quot; [FAKE_INDIRIZZO] PEC indicato per l&#39;ente. - L&#39;utente subentrante confermerà il subentro tramite un click sull&#39;apposito tasto presenta nella PEC di conferma subentro, sarà rimandato alla home page, dove procederà a fare l&#39;accesso con le proprie credenziali, al fine di confermare definitivamente il subentro.</span></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000TeyPCQAZ/view
[Case],5007Q00000TeyfBQAR,01148310,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Controlli,1.4.4 Adozione identità digitale,Mi è arrivata questa richiesta riportata in descrizione non ho capito cosa devo fare,"[FAKE_INDIRIZZO], a seguito dei controlli automatici effettuati sui dati in nostro possesso, alcuni servizi risultano non completati. Puoi verificare il dettaglio delle criticità riscontrate nello step di “Completamento attività” della sezione “Progetto”. Contatta il soggetto certificatore interessato (AGID, [FAKE_INDIRIZZO], pagoPA) per risolvere le problematiche e completare i servizi entro i termini previsti dal tuo calendario attività.","<p><span style=""font-size: [FAKE_INDIRIZZO], grazie per averci contattato.</span></p><p><span style=""font-size: 14px;"">Ti informiamo come da richiesta id </span><span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">[FAKE_PHONE] </span><span style=""font-size: 14px;"">che a seguito dei controlli automatici effettuati sui dati in nostro possesso, alcuni servizi risultano non completati. Contatta il soggetto certificatore interessato (AGID, [FAKE_INDIRIZZO], pagoPA) per risolvere le problematiche e completare i servizi entro i termini previsti dal tuo calendario attività.</span></p><p><span style=""font-size: 14px;"">Nello specifico risulta che:</span></p><p><span style=""font-size: 14px;"">-Il servizio CIE non risulta ancora integrato nei sistemi di IPZS. Ti suggeriamo di verificare con [FAKE_INDIRIZZO] l’avvenuta integrazione.</span></p><p><span style=""font-size: 14px;"">-Per il serviio SPID invece l&#39;OIDC risulta non integrato oppure il piano di formazione risulta non inviato o non il linea con le informazioni richieste. Ti suggeriamo di verificare con AGID </span></p><p><br></p><p><span style=""font-size: 14px;"">Ti ricordiamo infine che il</span><span style=""background-color: rgb(255, 255, 255); font-size: 14px;""> piano formativo è vincolante in caso di progetti in cui l&#39;integrazione di una o di entrambe le piattaforme SPID e CIE avvenga con protocollo SAML2 anziché OpenID Connect, deve essere di almeno 25 ore al fine di garantire all&#39;amministrazione le competenze interne necessarie per la successiva migrazione al protocollo OIDC.</span></p><p><br></p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000TeyfBQAR/view
[Case],5007Q00000TeyfCQAR,01148326,Amministrazione,Altro - Servizi Aggiunti,Erogazione delle risorse,1.4.1 Esperienza dei servizi pubblici,Impossibilità di scarica il modulo,"Gentile responsabile,","<p><span style=""font-size: 14px;"">Gentile [FAKE_PERSON], grazie per averci contattato.  Come da conversazione telefonica  ti informiamo che al fine della risoluzione della problematica ti suggeriamo di verificare di aver compilato correttamente tutti i campi obbligatori, in particolare di aver indicato &[FAKE_INDIRIZZO]; nei campi relativi al conflitto di interesse e doppio finanziamento, e di aver caricato il certificato di regolare esecuzione del rup in formato p7m. Soltanto a seguito di tali operazioni, potrai generare il pdf della richiesta di erogazione del [FAKE_INDIRIZZO]>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000TeyfCQAR/view
[Case],5007Q00000TeyqNQAR,01148312,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.2 Abilitazione e facilitazione migrazione al Cloud,RICHIESTA MODIFICA PACCHETTO SERVIZI,"Premesso che a questo [FAKE_INDIRIZZO] è stata assegnata la somma di euro 4.977,00 per l'attivazione di 9 servizi, compreso alternanza scuola - lavoro, si chiede se è possibile modificare la richiesta con l'esclusione del pacchetto alternanza scuola - lavoro in quanto solo l' acquisto di questo software, come da indagine di mercato svolta, incide per  Euro 4.300,00 più [FAKE_INDIRIZZO].","<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che la candidatura in stato &quot;Finanziata&quot; non è modificabile e non è, pertanto, possibile aggiungere e/o sostituire e/o rimuovere uno o più servizi. Ti ricordiamo inoltre che l&#39;erogazione del contributo è prevista solo ed esclusivamente nel caso in cui l’ente abbia rispettato integralmente quanto indicato in fase di adesione. Il mancato raggiungimento, anche parziale, degli obiettivi previsti dell&#39;investimento ammesso a finanziamento è motivo di revoca del finanziamento intero.</p><p><br></p><p>Ti segnaliamo che è comunque possibile annullare la pratica, anche a seguito dell&#39;emissione del decreto di finanziamento, tramite la funzionalità &quot;Progetti&quot;, cliccando sul tasto &quot;Rinuncia al progetto&quot;.</p><p>Ti invitiamo comunque a fare le opportune valutazioni del caso, anche chiedendo supporto all&#39;account manager della tua area territoriale, raggiungibile tramite il [FAKE_INDIRIZZO] che segue: https://padigitale2026.gov.it/team-territoriali</p><p><br></p><p>Ti ricordiamo, infine, che l&#39;intero contributo concesso è una somma forfettaria (lump sum) che sarà erogata in un&#39;unica soluzione a seguito del perfezionamento delle attività oggetto del finanziamento come disposto dagli avvisi. Considerata la natura di lump sum del contributo, lo stesso non è collegato ai costi dell’intervento. Non è infatti prevista la rendicontazione economica a costi reali tramite fattura, bensì la rendicontazione tecnico-operativa che certifichi gli obiettivi raggiunti, come previsto dagli avvisi.</p><p>Se i costi dell’intervento superano il contributo concesso, la differenza è a carico dell’ente. Le risorse non utilizzate, invece, non dovranno essere restituite e non sussistono vincoli per il loro impiego. </p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000TeyqNQAR/view
[Case],5007Q00000TeywqQAB,01148323,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Implementazione del progetto e dei servizi,1.4.4 Adozione identità digitale,COMUNICAZIONE DI ATTIVITA' [FAKE_INDIRIZZO],"[FAKE_INDIRIZZO], in riferimento alla Misura 1.4.4 SPID-CIE, durante la fase di completamento attività, non riusciamo ad inserire lo stato dell'attività con le varie informazioni poiché essa risulta come non finanziabile. La domanda che era stata inviata il 05/08/2022 risulta composta da due servizi: - Integrazione SPID (non finanziabile, poichè già attivo) - Integrazione CIE (finanziabile) Fino al caricamento dei contratti non ci sono stati problemi. Il soggetto realizzatore è la [FAKE_INDIRIZZO], con la quale abbiamo stipulato una convenzione, che abbiamo provveduto a caricare.","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti informiamo che, nel caso in cui una delle due attività sia stata dichiarata come non finanziabile (nel caso specifico SPID), è corretto visualizzare questa informazione nello step 4. Questa visualizzazione non impedisce di proseguire nella gestione del progetto e nell&#39;inserimento delle informazioni relative all&#39;integrazione del servizio oggetto di finanziamento. In questo caso, quindi, nello step 4 dovrai cliccare su &quot;inserisci stato attività&quot; e selezionare dal menu a tendina il soggetto realizzatore indicato per l&#39;attività finanziabile, dopodiché dovrai indicare lo stato dell&#39;attività (da avviare, avviata, completata) e proseguire con l&#39;inserimento di tutte le altre informazioni richieste dalla piattaforma. </p><p>Ti informiamo infine che la Piattaforma precarica le informazioni relative alla data di completamento dell&#39;integrazione CIE dalla banca dati IPZS. Ti ricordiamo che per considerare raggiunto l’obiettivo di integrazione, è necessario che il processo di integrazione CIE sia stato completato e certificato da IPZS (Istituto Poligrafico e Zecca dello Stato). È quindi necessario che il soggetto attuatore abbia pubblicato l&#39;adesione a CIE e messo in esercizio i servizi online. Ai fini del presente Avviso, farà fede la data di approvazione della federazione in esercizio.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000TeywqQAB/view
[Case],5007Q00000Tez6pQAB,01148317,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.2 Abilitazione e facilitazione migrazione al Cloud,Richiesta cambio fornitore,"[FAKE_INDIRIZZO], con la presente si chiedono informazioni circa l'eventuale cambio di fornitore dei servizi cloud. Nello specifico, lo scrivente Ente chiede se vi è la possibilità di mantenere inalterata la domanda già presentata sostituendo solo il fornitore con un eventuale nuovo soggetto. E' possibile procedere in questo modo?","<p>Gentile Diletta, grazie per averci contattato. Ti informiamo che il progetto è bloccato in quanto è in corso l&#39;asseverazione tecnica. Al fine di poterlo sbloccare, ti invitiamo pertanto ad aprire un nuovo ticket &quot;con richiesta di esitazione parziale&quot;, comunicando/indicando altresì la motivazione di tale richiesta e l&#39;assunzione di responsabilità di tale scelta.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Tez6pQAB/view
[Case],5007Q00000Tez8CQAR,01148318,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.2 Abilitazione e facilitazione migrazione al Cloud,concludi contrattualizzazione,"Buongiorno nell'avviso 1.2 - Abilitazione al Cloud  abbbiamo aggiunto il contratto però il bottone ""concludi contrattualizzazione"" rimane disattivato non permettendoci di andare avanti con la fase di conclusione contrattualizzazione saluti [FAKE_PERSON]","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti informiamo che la criticità rilevata è dovuta alla compilazione degli step relativi alla contrattualizzazione del fornitore in un periodo di tempo durante il quale sono intercorsi alcuni aggiornamenti della piattaforma che hanno cambiato la logica di questa fase. Puoi pertanto procedere a caricare per due volte lo stesso contratto per ciascuno dei servizi duplicati. Al momento il contratto risulta caricato soltanto una volta e questo impedisce la conclusione della fase.</p><p>Diversamente ti consigliamo di eliminare le informazioni inserite e i documenti caricati negli step 1,2 e 3 e ripetere l&#39;inserimento dei soggetti realizzatori.</p><p>Ti informiamo a tal proposito che dopo gli ultimi aggiornamenti della piattaforma non è più richiesto di flaggare il soggetto erogatore e/o il soggetto realizzatore CSP. Ti ricordiamo in ogni caso che in presenza di servizi forniti in modalità SAAS, nella sezione progetto è necessario indicare il fornitore formale utilizzato e associare il relativo contratto. Il contratto sarà quello del fornitore della soluzione SaaS, che deve essere un CSP Qualificato nel marketplace di ACN con una soluzione SaaS e che sarà il soggetto unico di riferimento dell&#39;ente per questa soluzione. Se invece il contratto intercorre tra l&#39;Ente e un rivenditore della soluzione SaaS, dovrà essere indicato il rivenditore come Soggetto Realizzatore.</p>","Buongiorno
nell'avviso
1.2 - Abilitazione al Cloud 
nella fase di ""concludi contrattualizzazione""
dopo aver inserito i dati di tutte le schede dei servizi e salvato.
La piatatforma comunica che i dati sono stati salvati correttamente e che si possono
riprendere in un secondo memento. Uscendo e rientrando nella piattaforma non si trovano piu' i  dati dei servizi precedentemente inseriti che sono andati persi
saluti
[FAKE_PERSON]","<p>[FAKE_PERSON], da verifiche effettuate la fase di contrattualizzazione risulta completata, con l&#39;inserimento dei contratti per tutti i servizi presenti in piattaforma. Puoi pertanto procedere con la compilazione dello step 4. Qualora emergano criticità nello step 4 &quot;completamento attività&quot; del progetto ti chiediamo di aprire una nuova richiesta di assistenza descrivendo il problema emerso e inviando eventuali schermate della pagina, con evidenza del malfunzionamento. </p>",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Tez8CQAR/view
[Case],5007Q00000Tez8YQAR,01148325,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,,Che fine hanno fatto gli [FAKE_INDIRIZZO],"[FAKE_INDIRIZZO], siamo all'ennesima pubblicazione di bando rivolto ad altri Enti ma che non contempla la categoria dell'Ente per il quale vi sto [FAKE_PERSON] ([FAKE_INDIRIZZO]) e che necessiterebbe , al pari se non di più, in modo importante di questi finanziamenti per poter digitalizzarsi. Vi chiedo pertanto di potermi dare conferma che ad oggi l'unico bando a cui sia stato possibile partecipare è quello di SPID (dove siamo ancora in attesa delle regole tecniche per OpenID) e vi chiedo se sono previsti bandi a cui si possa partecipare.",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Tez8YQAR/view
[Case],5007Q00000Tez90QAB,01148319,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.3.1 PDND,Modifica codice CIG.,Erroneamente non è stato perfezionato il codice CIG  relativamente all'incarico per la realizzazione dell'intervento PDND e lo stesso è stato annullato da ANAC. Si  rende necessario procedere alla creazione di un nuovo codice. Si chiede pertanto se ci possono essere problemi  sulla piattaforma PADIGITALE  ed eventualmente la procedura da seguire sulla stessa per la relativa modifica.,"<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti informiamo che è corretto richiedere un nuovo CIG Simog.</p><p>Per quanto riguarda il documento di rettifica da caricare in piattaforma accedendo alla sezione &quot;Progetti&quot; e selezionando quello di tuo interesse, nella sezione “Ulteriori documenti allegati”, nella categoria “Rettifica/Integrazione”puoi caricare e gestire eventuali documenti aggiuntivi, firmati dal Legale Rappresentante o dal Soggetto competente.</p><p>Ti ricordiamo che la validità della documentazione potrà essere accertata esclusivamente in fase di asseverazione formale e controlli a [FAKE_INDIRIZZO]>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Tez90QAB/view
[Case],5007Q00000TezNsQAJ,01148327,Amministrazione,Altro - Servizi Aggiunti,Erogazione delle risorse,1.4.4 Adozione identità digitale,1.4.4 - SPID CIE - Richiesta di erogazione del finanziamento,"Buongiorno, lo scrivente comune ha caricato la documentazione richiesta ai fini dell'erogazione del contributo nella specifica pagina di gestione del progetto. I documenti risultano correttamente salvati ma non è possibile inviare i documenti in quanto il pulsante ""invia"" non è cliccabile. E' sufficiente salvare o si tratta di un problema della piattaforma? [FAKE_INDIRIZZO]","<p><span style="""">Gentile [FAKE_PERSON], grazie per averci contattato.</span></p><p><br></p><p><span style="""">Al fine della risoluzione della problematica, ti preghiamo di caricare il certificato di regolare esecuzione firmato dal RUP, in formato p7m, nella sezione &quot;Documento RUP e altri allegati&quot; e provare nuovamente l&#39;invio della richiesta di erogazione. Se il problema dovesse persistere, ti preghiamo di riaprire la richiesta di assistenza senza rimuovere alcun documento di quelli caricati nel corso di tutta la procedura di richiesta di erogazione del finanziamento.</span></p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000TezNsQAJ/view
[Case],5007Q00000Tezd6QAB,01148341,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,,Accesso al Portale,"Problema riscontrato: Dopo aver effettuato accesso al portale con Spid (in qualità di [FAKE_PERSON]), non visualizzo alcun dato! E se provo ad attivare la [FAKE_INDIRIZZO] mi viene restituito il seguente messaggio: [FAKE_INDIRIZZO] è già stata attivata. Contatta l’amministrazione per essere invitato come collaboratore. Non abbiamo ricevuto nessuna mail di conferma attivazione [FAKE_INDIRIZZO]. Grazie. Il Dirigente Scolastico Prof. [FAKE_PERSON]",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Tezd6QAB/view
[Case],5007Q00000TeziUQAR,01148331,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,,Cambio istituto scolastico associato,"[FAKE_INDIRIZZO], avrei bisogno di comprendere come variare il rappresentante legale della scuola sulla piattaforma. Il dirigente è cambiato al 1° Settembre 2023.",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000TeziUQAR/view
[Case],5007Q00000TezkGQAR,01148332,Amministrazione,Altro - Servizi Aggiunti,Enti beneficiari,,Mancato riconoscimento del Dirigente scolastico,"La sottoscritta [FAKE_PERSON], Dirigente scolastico dell'[FAKE_INDIRIZZO] ""L. Pirandello"" di [FAKE_INDIRIZZO] dal I settembre 2023, chiede un [FAKE_INDIRIZZO] intervento per accedere in piattaforma, in quanto al momento dell'accesso tramite SPID non appare il tasto subentro come da nota Ministeriale relativa alla procedura ma risulta il seguente messaggio: Non puoi più accedere a [FAKE_INDIRIZZO]. Si sottolinea che nel portale IPA è stata già apportata la modifica relativa al nuovo Dirigente-Rappresentante legale. Resto in attesa di riscontro. [FAKE_PERSON] saluti. Il Dirigente scolastico [FAKE_PERSON]",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000TezkGQAR/view
[Case],5007Q00000TezpuQAB,01148334,Amministrazione,Altro - Servizi Aggiunti,[FAKE_PERSON] e scadenze di realizzazione degli interventi,1.4.1 Esperienza dei servizi pubblici,RICHIESTA TERMINE DI SCADENZA CONTRATTUALIZZAZIONE FORNITORE,"L'Istituto Comprensivo Pescara 10 ha ricevuto la notifica del finanziamento 1.4.1. Esperienza del cittadino nei servizi pubblici "" in data [FAKE_PHONE]. Il termine dei 180 giorni per la contrattualizzazione del fornitore è scaduto il [FAKE_PHONE]. Detto termine è perentorio oppure è possibile una proroga? Inoltre, è obbligatorio il CIG ordinario ([FAKE_INDIRIZZO]) oppure è possibile acquisire anche lo Smart CIG per detto avviso?","<p><span style=""font-size: [FAKE_PERSON], grazie per averci contattatoi.</span></p><p><span style=""font-size: 14px;"">Ti informiamo che da verifiche per il progetto misura 1.4.1 la scadenza contrattualizzazione del fornitore è il 3/12/2023 secondo il cronoprogramma ovvero</span></p><p><span style=""font-size: 14px;"">180 giorni dal decreto di finanziamento(7/04/2023) al quale vanno aggiunti 60  giorni come da decreto estensione cronoprogramma 123/2023.</span></p><p><br></p><p><span style=""font-size: 14px;"">Ti confermiamo che è necessario richiedere il [FAKE_INDIRIZZO], attraverso il [FAKE_INDIRIZZO]: 14px;"">Si veda la Delibera n. 122 del 16 marzo 2022 dell’ANAC laddove l’Autorità ha precisato “L’Autorità acquisisce i dati relativi agli affidamenti finanziati con le risorse del PNRR e del [FAKE_INDIRIZZO] attraverso il sistema [FAKE_INDIRIZZO]. Per consentire la trasmissione dei dati e delle informazioni necessarie all’attività di monitoraggio, è sempre richiesta l’acquisizione di un CIG ordinario.”</span></p><p><span style=""font-size: 14px;"">Confermiamo l&#39;ammissibilità dello Smart CIG solo se acquisito in data antecedente alla Delibera n. 122 del 16 marzo 2022 dell’ANAC.</span></p><p><span style=""font-size: 14px;"">In caso contrario è necessario sostituire lo SMART CIG con CIG ordinario.</span></p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000TezpuQAB/view
[Case],5007Q00000TezstQAB,01148337,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.2 Abilitazione e facilitazione migrazione al Cloud,Avviso Pubblico 'Investimento 1.2 ABILITAZIONE AL CLOUD PER [FAKE_INDIRIZZO] (LUGLIO 2022)',"[FAKE_INDIRIZZO], tra i servizi in migrazione è stato inserito ""[FAKE_INDIRIZZO]"", volevo chiederVi se per modificare tale servizio rinuncio alla candidatura posso successivamente candidarmi nuovamente? Se la risposta è negativa procedo che la candidatura effettuata. Vi ringrazio anticipatamente",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000TezstQAB/view
[Case],5007Q00000TeztJQAR,01148340,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,,RICHIESTA REGISTRAZIONE COME UTENTE PA,"La mia utenza è stata revocata dall'amministrazione precedente, ora ho necessità di essere accreditata con la nuova amministrazione ([FAKE_INDIRIZZO] di [FAKE_INDIRIZZO]) ma il sistema non me lo permette.",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000TeztJQAR/view
[Case],5007Q00000Tf05iQAB,01148344,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.3.1 PDND,Contrattualizzazione - mancata finalizzazione acquisto,"[FAKE_INDIRIZZO], con [FAKE_INDIRIZZO]. 1041 del 21/6/2023 è stato affidato il servizio per l'erogazione delle 3 API PDND e si è disposto l'espletamento di relativo OdA su Mepa; purtroppo l'acquisto non è mai stato finalizzato, se ne è avuta contezza solo oggi.","<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che in piattaforma, alla fase 3 caricamento contratti, è possibile inserire un contratto oppure la determina di affidamento. Ti informiamo inoltre che è comunque possibile tornare alle fasi precedenti di progetto e caricare ulteriore documentazione o un addendum contrattuale. In ogni caso, il cronoprogramma per il completamento dell&#39;attività non subirà modifiche e sarà calcolato sulla data della documentazione originariamente caricata. </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Tf05iQAB/view
[Case],5007Q00000Tf0EVQAZ,01148347,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,1.4.5 Digitalizzazione degli avvisi pubblici,conclusione attività,"Buongiorno, ho compilato correttamente la conclusione attività 1 ) del bando  notifiche CDS ; l'inserimento  dati conclusione progetto  viene salvato correttamente  ma non  risulta salvato nel progetto   ;  grazie","<p>Gentile Natalina, grazie per averci contattato.</p><p>Da verifiche il progetto risulta essere in stato [FAKE_PERSON]>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Tf0EVQAZ/view
[Case],5007Q00000Tf0OBQAZ,01148349,Amministrazione,Altro - Servizi Aggiunti,Enti beneficiari,,Mancata registrazione al portale [FAKE_INDIRIZZO],"Dopo essere entrati con lo SPID del dirigente scolastico la risposta del portale è: La tua utenza è stata revocata, contatta la tua amministrazione per avere maggiori informazioni",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Tf0OBQAZ/view
[Case],5007Q00000Tf0YKQAZ,01148364,Amministrazione,Altro - Servizi Aggiunti,Enti beneficiari,,come modificare il nominativo del referente incaricato?,"[FAKE_INDIRIZZO], abbiamo la necessità di sostituire il nominativo del referente con un nuovo nominativo a fronte di nuova [FAKE_PERSON] di personale di ruolo. Si chiede, cortesemente, indicazione su come procedere. Grazie",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Tf0YKQAZ/view
[Case],5007Q00000Tf0ZIQAZ,01148365,Amministrazione,Altro - Servizi Aggiunti,Erogazione delle risorse,1.2 Abilitazione e facilitazione migrazione al Cloud,domanda di erogazione (fase 5)  impossibile l'invio bottone non attivo,dopo aver caricato allegato 5 e CRE non si è attivato il tasto invia Ad un successivo accesso non si vede più quello che è stato caricato,"<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Al fine della risoluzione della problematica, ti preghiamo di caricare il certificato di regolare esecuzione firmato dal RUP, in formato p7m, nella sezione &quot;Documento RUP e altri allegati&quot; e provare nuovamente l&#39;invio della richiesta di erogazione. Se il problema dovesse persistere, ti preghiamo di riaprire la richiesta di assistenza senza rimuovere alcun documento di quelli caricati nel corso di tutta la procedura di richiesta di erogazione del finanziamento.</p>",il file caricato  è quello in allegato ma si presenta così sulla piattaforma Certificato regolare esecuzione [FAKE_INDIRIZZO] 0.23 MB e  il bottone invia non si attiva,"<p>[FAKE_PERSON], ti informiamo che al fine della risoluzione della problematica, dovrai scaricare nuovamente l&#39;allegato 5 della richiesta di erogazione del finanziamento, che andrà firmata digitalmente dal rappresentante legale dell&#39;ente e caricata in piattaforma in formato [FAKE_INDIRIZZO] o [FAKE_INDIRIZZO]>Dunque, potrai cliccare sul tasto &quot;Invia&quot; per inviare definitivamente la richiesta di erogazione del finanziamento.</p><p>Qualora dovessero presentarsi problematiche, ti preghiamo di aprire una nuova richiesta di assistenza allegando screenshot della problematica riscontrata.</p>",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000Tf0ZIQAZ/view
