_,Id,CaseNumber,Ambito__c,Categoria__c,Dettaglio_richiesta__c,Misura__c,Subject,Description,Risoluzione__c,Commenti_Ente__c,Ulteriori_informazioni_a_supporto__c,url
[Case],5007Q00000LXofMQAT,01120880,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.3 Adozione PagoPA e AppIO,Rinuncia a seguito di comunicazione  da parte di funzionario del team digitale.,"Non riesco a rinunciare a progetto  [FAKE_INDIRIZZO] seguito di comunicazione di funzionario del team digitale  è risultato che una delle voci afferenti il PAGO PA era stata  attivata prima della data del 31 [FAKE_PERSON] a nostra insaputa. In data odierna mi ha contattato il Vs Sig. Pasquale fornendomi istruzioni per la rinuncia ma sono impossibilitato ad effettuarla in quanto non trovo alcun  campo operativo.
Prego voler contattare il sottoscritti con la massima urgenza [FAKE_PHONE]).
Certo della cortese e puntuale collaborazione   cordialmente saluto.
dott. [FAKE_PERSON]","[FAKE_PERSON], grazie per averci contattato.
Come da disposizioni telefoniche, ti informiamo che è necessario inviare una PEC [FAKE_PERSON], chiedendo di effettuare la rinuncia al progetto",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LXofMQAT/view
[Case],5007Q00000LXogEQAT,01120914,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Implementazione del progetto e dei servizi,1.4.4 Adozione identità digitale,Richiesta chiarimenti,"Questo Ente ha già tre accessi SPID attivati con protocollo SAML2 con tre diversi software (PagoPA, Tributi e Tuttogare). Si chiede se per raggiungere l'obiettivo dell'avviso sarebbe sufficiente trasformare uno di questi SPID con il protocollo OpenID Connect o è necessario trasformarli tutti e tre gli SPID. Infine, qualora si dovesse decidere di rimanere con il protocollo SAML2 e, pertanto, effettuare un corso di formazione, si chiede di sapere a chi dev'essere rivolto il corso, considerato che sarebbe di natura tecnica e questo Ente non ha informatici tra il proprio personale, e se può essere svolto on line o necessariamente in presenza.
Restando in attesa, si saluta cordialmente.
[FAKE_PERSON]
RTD Comune San Donaci (Br)","[FAKE_PERSON],
grazie per averci contattato.
Per raggiungere l&#39;obiettivo dell&#39;avviso e non erogare il corso formativo, è sufficiente che uno dei servizi presenti in candidatura si integri in protocollo OIDC, a prescindere dai diversi software che erogano il servizio. 
E&#39; importante però che l&#39;ente risulti federato presso i Soggetti Erogatori di IPZS e che quindi abbia superato il processo di onboarding.
Qualora decidesse di procedere con il piano formativo, sebbene il servizio informatico possa essere esternalizzato, occorrerà coinvolgere il proprio RTD (figura obbligatoria per termini di legge in ciascuna [FAKE_INDIRIZZO]).
Non ci sono inoltre indicazioni restrittive sull&#39;erogazione del corso: quest&#39;ultimo si può infatti erogare singolarmente come in forma aggregata e si può realizzare in aula, da remoto, mista, o altro.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LXogEQAT/view
[Case],5007Q00000LXohZQAT,01120907,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,1.2 Abilitazione e facilitazione migrazione al Cloud,richiesta chiarimenti in merito a servizio previsto su candidatura avviso 1.2 abilitazione al cloud,"in merito alla candidatura avviso 1.2 abilitazione al cloud  , questo ente tra i servizi ha inserito GESTIONE DEL PERSONALE ,  si chiede se   oltre alla gestione giuridica che cura il fascicolo del dipendente, le assenze , i  contratti , permessi , aspettative etc    ,serve anche la Gestione economica (trattamento economico)    al fine  di soddisfare i requisiti richiesti nell'avviso .","Gentile [FAKE_PERSON], grazie per averci contattato.

Ti informiamo che la migrazione in cloud oggetto dell&#39;avviso, consiste nella migrazione di tutte le componenti infrastrutturali che ospitano gli applicativi, database e sistemi utilizzati per l’erogazione dei servizi selezionati. Tali servizi dovranno rispondere alla descrizione così come riportato nella tabella dell’allegato 2. 

Ti ricordiamo, ad ogni modo, che la migrazione è da intendersi come Full Migration, quindi tutti i dati e non solo una parte di essi successivamente alla migrazione devono risiedere su Cloud Qualificato.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LXohZQAT/view
[Case],5007Q00000LXokrQAD,01120910,Amministrazione,Altro - Servizi Aggiunti,[FAKE_PERSON] e scadenze di realizzazione degli interventi,1.2 Abilitazione e facilitazione migrazione al Cloud,Tempi massimi per la contrattualizzazione,"[FAKE_INDIRIZZO],
il [FAKE_INDIRIZZO]  realizzerà il piano migrazione al cloud mediante 4 affidamenti distinti. Chiedo se i tempi massimi di realizzazione previsti, nel nostro caso di 18 mesi, dalla data di attivazione del contratto sono da intendersi singolarmente per ogni affidamento/contratto o a partire dal primo di essi. Il tutto chiaramente nel rispetto delle tempistiche dettate dal PNRR. [FAKE_INDIRIZZO]. [FAKE_PERSON]","Gentile Luca, grazie per averci contattato.
Ti informiamo che i termini per la contrattualizzazione del fornitore decorrono dalla data della notifica del decreto di finanziamento.
Per il completamento delle attività, invece, gli scenari sono i seguenti:
- Nel caso in cui i contratti con i fornitori siano successivi alla notifica del decreto di finanziamento, i termini per il completamento attività dovranno essere conteggiati dalla data del contratto dell&#39;ultimo fornitore contrattualizzato;
- Nel caso in cui i contratti con i fornitori siano antecedenti alla notifica del decreto di finanziamento i termini per il completamento delle attività dovranno essere conteggiati dalla notifica del decreto di finanziamento.
Per il dettaglio delle scadenze del cronoprogramma, ti invitiamo a prendere visione dell&#39;Allegato 2 dell&#39;Avviso.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LXokrQAD/view
[Case],5007Q00000LXolGQAT,01120911,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Strategia di Migrazione,,Compilazione piano di migrazione,"[FAKE_INDIRIZZO], stiamo compilando il piano di migrazione dei servizi classificati precedentemente.
Attualmente la maggior parte dei nostri servizi è già in cloud.
Bisogna inserire solo quelli ancora da migrare ? Se si, non dobbiamo inserire informazioni sui servizi già migrati ?
Restiamo in attesa di un vostro cortese riscontro e porgiamo cordiali saluti.",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LXolGQAT/view
[Case],5007Q00000LXolpQAD,01120913,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.3 Adozione PagoPA e AppIO,SMART CIG,"[FAKE_INDIRIZZO], per l’aggiudicazione delle seguenti misure:
1.4.4 - SPID [FAKE_INDIRIZZO] 2022
1.4.3 - app [FAKE_INDIRIZZO] 2022
1.4.3 - pagoPA - [FAKE_INDIRIZZO] 2022
abbiamo richiesto degli SMART CIG, poichè sotto soglia e aggiudicati tramite piattaforma MEPA. 
Ciò implicherà l'erogazione del finanziamento?
In attesa di un vostro riscontro
saluti","[FAKE_PERSON], grazie per averci contattato. 
Ti suggeriamo di prendere visione della Delibera n. 122 del 16 marzo 2022 dell’ANAC laddove l’Autorità ha precisato: “L’Autorità acquisisce i dati relativi agli affidamenti finanziati con le risorse del PNRR e del [FAKE_INDIRIZZO] attraverso il sistema [FAKE_INDIRIZZO]. Per consentire la trasmissione dei dati e delle informazioni necessarie all’attività di monitoraggio, è sempre richiesta l’acquisizione di un CIG ordinario. …”. 
Confermiamo l&#39;ammissibilità dello Smart CIG solo se acquisito in data antecedente alla Delibera n. 122 del 16 marzo 2022 dell’ANAC. In caso contrario è necessario sostituire lo SMART CIG con CIG ordinario. Per chiarimenti e richieste inerenti al CIG, ti invitiamo a rivolgerti all&#39;ente competente, ovvero ANAC.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LXolpQAD/view
[Case],5007Q00000LXooyQAD,01120916,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,,ABILITAZIONE AL CLOUD:  STATO AVANZAMENTO ATTIVITA',"buondì, la ns scuola ha aderito a 23 servizi; 5 dei quali erroneamente indicati come ""da avviare"" ma in realtà sono attività avviate dopo il 1/2/2020. Possiamo proseguire indicando la reale data di contrattazione oppure inseriamo il canone annuale di gestione stipulato quest'anno? Grazie [FAKE_PERSON]. Amm.vo [FAKE_PERSON] IPSSEOA ""[FAKE_PERSON]"" VITTORIO VENETO (TV)",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LXooyQAD/view
[Case],5007Q00000LXoprQAD,01120918,Amministrazione,Altro - Servizi Aggiunti,Contenuti dell’avviso,1.2 Abilitazione e facilitazione migrazione al Cloud,Decreto di finanziamento,"[FAKE_INDIRIZZO],
in seguito alla candidatura 79361, in quanto tempo verrà emesso il decreto di finanziamento?
Riceveremo mail alla posta istituzionale?
Grazie
[FAKE_PERSON]","[FAKE_INDIRIZZO], grazie per averci contattato.
Ti ricordiamo che non è prevista una tempistica specifica per la pubblicazione del Decreto di finanziamento.
Il finanziamento della domanda viene comunicato con una specifica notifica via PEC istituzionale ([FAKE_EMAIL]) e tramite avviso sulla Piattaforma, dalla quale decorrono i termini per la realizzazione del progetto di cui all’Allegato 2",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LXoprQAD/view
[Case],5007Q00000LXos2QAD,01120921,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Implementazione del progetto e dei servizi,1.2 Abilitazione e facilitazione migrazione al Cloud,Richiesta assistenza,"[FAKE_INDIRIZZO],
accedendo al portale ci siamo accorti che il nostro Ente deve eseguire la migrazione dei propri servizi al Cloud entro il 28/02/2023. Si segnala che noi non abbiamo partecipato alla misura in oggetto, ma alla misura 1.4.4.
Pertanto si chiede se l'Ente è obbligato ad effettuare la migrazione, in caso di risposta affermativa si chiede come procedere.","Gentile Donatella, grazie per averci contattato. L&#39;ambito di applicazione della norma che disciplina l&#39;obbligo di migrazione al cloud e, quindi di trasmissione della classificazione di dati e servizi e piani di migrazione è stabilito dall&#39;articolo 33-septies comma 1 del DECRETO-LEGGE 18 ottobre 2012, n. 179. Tale obbligo si applica a tutte le amministrazioni individuate ai sensi dell&#39;articolo 1, comma 3, della legge 31 dicembre 2009 n.196. Resta inteso che le amministrazioni di cui sopra, devono trasmettere i piani di migrazione entro il 28 febbraio 2023. Non sussistono, inoltre, situazioni di conflitto con la partecipazione all&#39;avviso di cui alla Misura 1.4.4. ","Va bene grazie. Abbiamo, però, bisogno di una delucidazione per capire se inserire il campo A ""Trasferimento in sicurezza dell'infrastruttura IT"" oppure il campo B ""Aggiornamento in sicurezza di applicazioni in cloud"".
Attendiamo un vostro gentile riscontro.","Al fine di procedere con la sottomissione del Piano di migrazione, ti suggeriamo di verificare che, per tutti i servizi selezionati, sia stata correttamente inserita la modalità di migrazione. Infatti, soltanto inserendo la modalità di migrazione per tutti i servizi sarà possibile procedere con la sottomissione del Piano di migrazione

L’opzione &quot;Trasferimento in sicurezza dell’infrastruttura IT&quot; consente di sfruttare la strategia di migrazione [FAKE_INDIRIZZO] (anche detta [FAKE_INDIRIZZO]), cioè la migrazione al Cloud dell’infrastruttura già esistente, senza la necessità di reingegnerizzare le applicazioni. Tale modalità consiste nel migrare l’intero servizio, comprensivo di applicazioni e dati su un hosting cloud senza apportare modifiche agli applicativi, ovvero replicando il servizio esistente in un ambiente cloud.
L’opzione di &quot;Aggiornamento di applicazioni sicure in Cloud&quot; offre la possibilità di migrare le applicazioni utilizzando una tra le strategie repurchase/replace e replatform. Per repurchase/replace si intende l’acquisto di una soluzione nativa in cloud, in genere erogata in modalità Software as a Service, mentre per [FAKE_INDIRIZZO] si intende la riorganizzazione dell’architettura applicativa sostituendo intere componenti del servizio in favore di soluzioni Cloud native in modo da usufruire dei benefici dell’infrastruttura Cloud.",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LXos2QAD/view
[Case],5007Q00000LXp3JQAT,01120931,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Accettazione del finanziamento,1.2 Abilitazione e facilitazione migrazione al Cloud,RICHIESTA CUP,"E' [FAKE_INDIRIZZO] GIA' RICHIESTO UN CUP PER LA STESSA CANDIDATURA 1.2 ALLA QUALE SI E' RINUNCIATO.
E' POSSIBILE, UNA VOLTA RICEVUTA LA MAIL DI ACCETTAZIONE, INSERIRE LO STESSO CUP OPPURE E' NECESSARIO RICHIEDERNE UN ALTRO?","[FAKE_PERSON], grazie per averci contattato.
Ti confermiamo che è possibile utilizzare lo stesso CUP anche se l&#39;importo del finanziamento è differente rispetto alla candidatura precedente, a condizione che il CUP sia generato con il corretto template e a meno di rilevanti variazioni del corredo informativo che richiedono la revoca e la generazione di un nuovo CUP.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LXp3JQAT/view
[Case],5007Q00000LXp92QAD,01120934,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,1.2 Abilitazione e facilitazione migrazione al Cloud,[FAKE_INDIRIZZO] codice IPA istsc_aric83500x - Problema tecnico per configurazione pacchetto,La DSGA Dott.ssa Gesu sta provando a presentare la domanda 1.2. Quando arriva alla composizione del pacchetto le viene richiesto solo la modalità di migrazione del servizio (A o B) ma non compare più lo stato dell'attività (se avviato o da avviare). AM ha effettuato videocall e constatato che manca lo stato. Si allega screenshot della pagina:  https://docs.google.com/document/d/1rLkdcumLqNKC_-V1u-BVOWljSb4ILIRiz0KaZ671Klk/edit  . La dott.ssa [FAKE_PERSON] resta in attesa di riscontro se trattasi di malfunzionamento della piattaforma. Appena avrà riscontro presenterà domanda.,,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LXp92QAD/view
[Case],5007Q00000LXpCBQA1,01120935,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,1.4.1 Esperienza dei servizi pubblici,SOSTITUZIONE DOCUMENTI AMMINISTRATIVI INSERITI,"E' stato sostituito nel contratto il cig, perchè erroneamente non era stato preso il SimogCig","[FAKE_INDIRIZZO], grazie per averci contattato. 
Ti informiamo che è possibile caricare autonomamente in piattaforma un addendum al contratto iniziale, firmato dalle due parti (ente e fornitore) che integri le informazioni mancanti o corregga le informazioni errate, fermo restando il rispetto delle scadenze del cronoprogramma.
Ti informiamo che è possibile integrare i contratti caricati in Piattaforma anche a seguito della conclusione della fase di contrattualizzazione del fornitore, attraverso l&#39;apposito tasto &quot;Modifica contratti&quot; oppure cliccando sullo Step &quot;Caricamento Contratti&quot;.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LXpCBQA1/view
[Case],5007Q00000LXpECQA1,01120937,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.2 Abilitazione e facilitazione migrazione al Cloud,BANDO 1.2 Migrazione al cloud scuole,Abbiamo rifiutato una candidatura per poterne inviare una nuova corretta. Non riusciamo a compilare la nuova candidatura. Come possiamo fare?,,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LXpECQA1/view
[Case],5007Q00000LXpL3QAL,01120939,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.3 Adozione PagoPA e AppIO,Territorio - Comune di [FAKE_INDIRIZZO] cambio [FAKE_INDIRIZZO] effettivo,"Il comune ha correttamente finalizzato la fase di contrattualizzazione per 1.4.3 PagoPA entro i termini. Avrebbe esigenza di modificare il nome del titolare effettivo indicato in anagrafica. In videocall con il comune l'am ha provato la procedura come da indicazioni nel Manuale. Accedendo a “VAI ALLA GESTIONE DEL PROGETTO” il comune non viene indirizzato a tab 1 Soggetti realizzatori ma direttamente a tab 4 completamento attività. In basso vi è un pulsante apparentemente attivo che si chiama modifica contratti, tuttavia, cliccandoci il comune non viene reindirizzato in alcun modo e verso nessuna pagina web. Prove eseguite su vari browser. Che soluzione possiamo prospettare al comune? Grazie",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LXpL3QAL/view
[Case],5007Q00000LXpMXQA1,01120947,Amministrazione,Altro - Servizi Aggiunti,Contenuti dell’avviso,1.4.5 Digitalizzazione degli avvisi pubblici,avviso 1.4.5 PND,"Per tale avviso è obbligatorio prevedere un piano formativo? se si, quante ore bisogna prevedere? Grazie",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LXpMXQA1/view
[Case],5007Q00000LXpmOQAT,01120962,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,,Richiesta di erogazione del finanziamento,"pubblica amministrazione scuola, quale CODICE GESTIONALE DI CONTABILITÀ PUBBLICA devo indicare? Grazie. [FAKE_PERSON]",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LXpmOQAT/view
[Case],5007Q00000LXpprQAD,01120964,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Upload di documenti,1.4.3 Adozione PagoPA e AppIO,MODIFICA STATO DELLA MIGRAZIONE,"si chiede la modifica dello stato della migrazione, nella candidatura Adozione PagoPA, dallo stato “Attività avviata dopo il 31 marzo 2021 con risorse proprie” allo stato corretto “Attività da avviare” per i seguenti servizi: - Rendite catastali (ICI, IMU, TUC, ecc..).","Gentile Utente, grazie per averci contattato.  Abbiamo acquisito il PDF contenente la rettifica del caso, sottoscritto dal Rappresentante Legale dell&#39;Ente. Ti informiamo che potrai, quindi, continuare nella gestione del progetto, pur visualizzando le precedenti caratteristiche attuative da te selezionate.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LXpprQAD/view
[Case],5007Q00000LXpvWQAT,01120968,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.3 Adozione PagoPA e AppIO,impedimento nel caricamento del contratto,"non riesco a regredire alla fase della contrattualizzazione. La pratica mi viene fornita già in fase di completamento, ma io devo inserire il contratto","Gentile [FAKE_PERSON], grazie per averci contattato
Ti informiamo che è possibile integrare i contratti caricati in Piattaforma anche a seguito della conclusione della fase di contrattualizzazione del fornitore, attraverso l&#39;apposito tasto &quot;Modifica contratti&quot; oppure cliccando sullo Step &quot;Caricamento Contratti&quot;.","E' esattamente ciò che non riesco a fare, vi ripropongo il quesito","Gentile [FAKE_PERSON], ad integrazione della nostra risposta al ticket [FAKE_PHONE] specifichiamo che non è possibile fare modifiche in autonomia, ma a tal fine è possibile contattare l&#39;Account Manager del vostro territorio utilizzando il Form all’indirizzo che segue: https://padigitale2026.gov.it/team-territoriali",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LXpvWQAT/view
[Case],5007Q00000LXpwlQAD,01121096,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.4 Adozione identità digitale,Caricamento contratti,"Buongiorno sto cercando di caricare i contratti relativi alla azione ""Integrazione CIE"" associati al realizzatore Lepida ScpA. Il caricamento sembra avvenire (e forse l'ho fatto più volte), ma la piattaforma non mi consente di chiudere la fase di contrattualizzazione, cioè non mi propone il pulsante ""Concludi la contrattualizzazione"". Ho seguito la stessa procedura di altri 8 Comuni dell'[FAKE_INDIRIZZO] per i quali ho concluso la contrattualizzazione correttamente. Grazie [FAKE_PERSON]","[FAKE_PERSON], grazie per averci contattato. Da verifiche effettuate non risulta caricato il contratto associato al fornitore né inserita la data di contrattualizzazione.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LXpwlQAD/view
[Case],5007Q00000LXpxsQAD,01120972,Amministrazione,Altro - Servizi Aggiunti,Contenuti dell’avviso,1.2 Abilitazione e facilitazione migrazione al Cloud,RICHIESTA TEMPI DI PUBBLICAZIONE DECRETO CLOUD,"[FAKE_INDIRIZZO], si conoscono i tempi presunti di pubblicazione del decreto di finanziamento?","Gentile Roberta, grazie per averci contattato.
Ti ricordiamo che non è prevista una tempistica specifica per la pubblicazione del Decreto di finanziamento.
A breve, il Dipartimento per la trasformazione digitale provvederà alla pubblicazione, sul sito istituzionale secondo gli obblighi di trasparenza di cui al D. Lgs [FAKE_PHONE] e s.m.i, dei decreti di finanziamento adottati per ciascuna finestra temporale.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LXpxsQAD/view
[Case],5007Q00000LXqRWQA1,01120989,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Strategia di Migrazione,1.2 Abilitazione e facilitazione migrazione al Cloud,Entro quando è necessario inviare il piano di migrazione? Le amministrazioni devono trasmettere i piani di migrazione entro il 28 febbraio 2023,"Buon pomeriggio, in riferimento a quanto in Oggetto, abbiamo provato a cercare nella sezione Cloud di PaDigitale2026, la sezione per completare e inviare il ""Piano di Migrazione"". Il [FAKE_INDIRIZZO] ha aderito alla Misura 1.2 e questa è stata accettata.
Per il resto dei servizi da migrare come dobbiamo fare per specificare la modalità di Migrazione (Trasferimento / Aggiornamento) e le tempistiche?

Stiamo verificando ma credo che il [FAKE_INDIRIZZO] non abbia inviato la comunicazione:

************************************************************************************
Requisiti per l'invio del piano di migrazione::
Per compilare il piano di migrazione è necessario aver già inviato la classificazione dei dati e dei servizi, come previsto dall’articolo 3 del regolamento adottato con determinazione AGID n. 628/2021 del 15 dicembre 2021.
************************************************************************************

O almeno: la Classificazione dei Servizi effettuata per in PaDigitale2026 (che è stata fatta), ottempera a questa scadenza?

In sostanza, vorremo portare a termine la comunicazione del Piano di Migrazione.
Però abbiamo bisogno di delucidazioni.

In attesa di [FAKE_INDIRIZZO] cortese riscontro:

[FAKE_PERSON]. [FAKE_PERSON]
Consulente TD - [FAKE_INDIRIZZO] Fermo","Gentile [FAKE_PERSON], grazie per averci contattato Tutte le amministrazioni centrali e locali così come individuate dall&#39;elenco ISTAT, sono obbligate ad inviare il piano di migrazione, salvo i casi di deroga previsti dall&#39;articolo 33-septies del DL 179/2012. Tutte le amministrazioni che abbiano presentato una candidatura per la misura 1.2 e che non necessitino di integrare il piano già presentato attraverso la suddetta candidatura, non devono effettuare ulteriori azioni.

Le amministrazioni devono trasmettere i piani di migrazione entro il 28 febbraio 2023.","Gent.mi vi ringrazio. Il [FAKE_INDIRIZZO] in questione però non ha solo 14 servizi da migrare al Cloud (come richiesto con l'adesione alla Misura 1.2) ma di più. 
In questo caso cosa bisogna fare? Come integrare il tutto per adempiere entro il 28/02/2023?
Nella documentazione che abbiamo trovato si fa riferimento alla sezione Cloud di PaDigitale2026 ... ma li troviamo solo l'adesione alla Misura 1.2 e nessun link per Integrare il Piano di Migrazione al Cloud.

Potete aiutarci?

A.B.","Gentile [FAKE_PERSON], grazie per averci contattato.
Ti informiamo che è necessario inviare il piano di migrazione entro il 28.02.2023. 
Tutte le amministrazioni che abbiano presentato una candidatura per la misura 1.2 e che non necessitino di integrare il piano già presentato attraverso la suddetta candidatura, non devono effettuare ulteriori azioni. Inoltre, è possibile modificare il piano di migrazione, già presente in piattaforma e coincidente con i servizi inseriti nella candidatura della misura 1.2.
Nel piano da compilare in piattaforma le informazioni da inserire sono il servizio  da migrare in cloud e la modalità di migrazione pianificata, scegliendo tra aggiornamento in sicurezza e trasferimento in sicurezza.",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LXqRWQA1/view
[Case],5007Q00000LXqVZQA1,01121085,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.2 Abilitazione e facilitazione migrazione al Cloud,DIFFICOLTA' NEL CARICAMENTO DEI CONTRATTI- SEZIONE 3 CARICAMENTO CONTRATTI,"nel caricare i documenti richiesti nella sezione 3 caricamento dati non riusciamo a capire come andare avanti nella rendicontazione.
Dove sbagliamo? 
rimaniamo in attesa di riscontro e si rilascia recapito telefonico della DSGA [FAKE_PERSON]","[FAKE_PERSON], grazie per averci contattato 
Da verifiche non risultano inseriti i contratti ai servizi BILANCIO e 
[FAKE_INDIRIZZO]
Ti invitiamo ad effettuare questa verifica al fine di proseguire con la contrattualizzazione dei fornitori","Buongiorno gentilissimi,
si allega la schermata oltre la quale non si riesce ad andare. Non si riesce a conclude la contrattualizzazione nonostante siano inseriti i buoni d'ordine in formato .pdf e la data di contrattualizzazione sia corretta. Il Totale attività contrattualizzate è  0/5 e il pulsante concludi la contrattazione non è attivo. Si precisa che non sono possibili altre azioni in piattaforma.
[FAKE_PERSON] saluti","[FAKE_PERSON], ti informiamo che, per proseguire con la fase di contrattualizzazione, è necessario caricare il contratto sia per il soggetto erogatore che per il Cloud Service Provider.
Se il soggetto erogatore è anche Cloud Service Provider, è necessario inserire lo stesso contratto inserito per il soggetto erogatore anche per il Cloud Service provider. Se diversi, è necessario inserire un contratto per il soggetto erogatore e uno per il Cloud Service Provider.
Ti informiamo, inoltre, che, al fine di procedere con l&#39;assegnazione delle attività, il soggetto realizzatore, se unico, deve essere indicato sia come &quot;Erogatore del servizio&quot; che come &quot;Cloud Service Provider qualificato&quot;. Pertanto, per indicare un soggetto realizzatore come &quot;Cloud Service Provider qualificato&quot;, è necessario tornare al tab relativo ai &quot;soggetti realizzatori&quot; cliccando più volte sul tab in questione e attendendo il caricamento della pagina. Quindi se il soggetto realizzatore è unico è corretto identificarlo sia come soggetto erogatore che come Cloud Service Provider qualificato.",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LXqVZQA1/view
[Case],5007Q00000LXqVwQAL,01121043,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Registrazione utenze,1.2 Abilitazione e facilitazione migrazione al Cloud,"[FAKE_INDIRIZZO] all'[FAKE_INDIRIZZO] ""[FAKE_INDIRIZZO]"" di [FAKE_INDIRIZZO]","Sono Dirigente Scolastica dell'IC ""G. Cestoni"" di [FAKE_INDIRIZZO], accreditata a [FAKE_INDIRIZZO], e sono in reggenza all'[FAKE_INDIRIZZO] ""[FAKE_INDIRIZZO]"" di [FAKE_INDIRIZZO] ma non riesco ad [FAKE_INDIRIZZO] come DS della scuola in reggenza.","Gentile [FAKE_PERSON], grazie per averci contattato. Ti confermiamo che la tua utenza per [FAKE_PERSON] è stata creata, come richiesto.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LXqVwQAL/view
[Case],5007Q00000LXqZZQA1,01121045,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Implementazione del progetto e dei servizi,1.4.3 Adozione PagoPA e AppIO,Ammissibilità dei servizi  App IO,"I seguenti servizi inseriti nella domanda di finanziamento ( già decretato) , in fase di asseveramento saranno considerati differenti tra loro ( come li ho proposti) o viceversa verranno considerati un unico servizio?
1)Pratiche Edilizie: Preavviso - Richiesta Agibilità
2)Pratiche Edilizie: Preavviso - Richiesta certificato di collaudo
3)Pratiche Edilizie: Preavviso - Richiesta comunicazione [FAKE_PERSON]
4)Pratiche Edilizie: Preavviso - Richiesta comunicazione inizio lavori	
5)Pratiche Edilizie: Preavviso - Ritiro pratica	
6)Pratiche Edilizie: Preavviso - Scadenza autorizzazione / concessione","[FAKE_PERSON], 
grazie per averci contattato.
Al fine di ottenere il finanziamento e non incorrere nel rischio di “doppio finanziamento”, l’Ente deve evitare il frazionamento o la ripetizione del medesimo servizio, come ad esempio.  
1. Avviso emissione pagamento TARI
2. Avviso scadenza pagamento TARI
Per questo motivo è consigliabile prendere visione del manuale dei servizi dell’[FAKE_INDIRIZZO] (https://docs.pagopa.it/io-guida-tecnica/) nella sezione “validazione”, in cui viene spiegato nel dettaglio cosa si intende per “servizio”.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000LXqZZQA1/view
