_,Id,CaseNumber,Ambito__c,Categoria__c,Dettaglio_richiesta__c,Misura__c,Subject,Description,Risoluzione__c,Commenti_Ente__c,Ulteriori_informazioni_a_supporto__c,url
[Case],5007Q00000apmrpQAA,01165268,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Implementazione del progetto e dei servizi,1.4.4 Adozione identità digitale,Vs risposta alla richiesta ID [FAKE_PHONE],"Il sistema NON mi fa salvare un altro soggetto attuatore, problema da sempre.","<p>[FAKE_PERSON], grazie per averci contattato. Come da conversazione telefonica e istruzioni fornite in linea si conferma che l&#39;ente abbia potuto salvare i dati del soggetto realizzatore [FAKE_PERSON] SRL e aggiungerlo, e che successivamente ha provveduto a rimuovere l&#39;ente stesso, precedentemente configurato come soggetto realizzatore.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000apmrpQAA/view
[Case],5007Q00000apmyIQAQ,01165270,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Implementazione del progetto e dei servizi,,Asseverazione positiva appio CND_143COM0422I_016703,"Gent.mi, dal [FAKE_INDIRIZZO] ci segnalano questa criticità sul comune di [FAKE_INDIRIZZO], da me asseverato positivamente sulla candidatura appio.",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000apmyIQAQ/view
[Case],5007Q00000apn3qQAA,01165274,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.4.1 Esperienza dei servizi pubblici,Personale impiegato nel progetto,"E' possibile utilizzare l'avanzo (differenza tra quanto speso e quanto finanziato) per il pagamento del Rup, del DSGA come supporto al RUP  e del personale ata  impiegato nel progetto?","<p>Gentile [FAKE_PERSON], grazie per averci contattato.</p><p>Ti ricordiamo che l&#39;intero contributo concesso è una somma forfettaria (lump sum) che sarà erogata in un&#39;unica soluzione a seguito del perfezionamento delle attività oggetto del finanziamento come disposto dagli avvisi. Considerata la natura di lump sum del contributo, lo stesso non è collegato ai costi dell’intervento. Non è infatti prevista la rendicontazione economica a costi reali, ma la rendicontazione tecnico-operativa che certifichi gli obiettivi raggiunti, come previsto dagli avvisi.</p><p>Se i costi dell’intervento superano il contributo concesso, la differenza è a carico dell’ente. Le risorse non utilizzate, invece, non dovranno essere restituite e non sussistono vincoli per il loro impiego.</p><p>Si suggerisce, in ogni caso, di prendere visione delle &quot;Linee guida per i soggetti attuatori individuati tramite [FAKE_INDIRIZZO] pubblici a [FAKE_INDIRIZZO] sum&quot; disponibile al seguente link https://innovazione.gov.it/italia-digitale-2026/attuazione-misure-pnrr/</p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000apn3qQAA/view
[Case],5007Q00000apnCeQAI,01165280,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.4.3 Adozione appIO,situazione strana,"salve,","<p>Gentile [FAKE_PERSON], grazie per averci contattato.  Ti informiamo che per i servizi che sono stati candidati con lo stato &quot;da avviare&quot; (da verifiche per l&#39;ente risulta in questo stato la totalità dei servizi candidati) è necessario che l&#39;ente inserisca anche il codice del servizio che ha poi pubblicato. Per quanto riguarda la prima parte del quesito ti informiamo cha a volte è sufficiente ci si sposti da uno step all&#39;altro o che si clicchi, dallo step 4,  sul tasto &quot;modifica Contratti&quot; che si trova accanto al tasto &quot;salva&quot;, per ritornare a step precedenti. Ad ogni modo ti informiamo che cliccare nuovamente sul tasto concludi la contrattualizzazione non modifica la data di completamento contrattualizzazione dichiarata la prima volta dall&#39;ente. Ti confermiamo che tale azione non modifica il cronoprogramma e ti invitiamo a procedere.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000apnCeQAI/view
[Case],5007Q00000apnKJQAY,01165283,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Accettazione del finanziamento,1.3.1 PDND,Inserire il CUP o no?,"[FAKE_INDIRIZZO],","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Si, ti confermiamo che è necessario inserire il CUP in Piattaforma, al fine di accettare il finanziamento.</p><p>Ti ricordiamo che il CUP deve necessariamente essere inserito in Piattaforma, entro e non oltre 5 giorni solari dalla ricezione della notifica di ammissibilità.</p><p>[FAKE_PERSON] della candidatura è stata notificata in data 29/01/24 all&#39;indirizzo [FAKE_EMAIL].</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000apnKJQAY/view
[Case],5007Q00000apnVzQAI,01165282,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,1.4.3 Adozione pagoPA,Candidatura 90529 - blocco applicativo alla pagina n. 3 (configurazione pacchetto),"Buongiorno, sto compilando la candidatura alla Misura 1.4.3, allo step n. 3 - configurazione pacchetto, ho inserito i servizi per i quali chiedere l'attivazione (n. 6) . A fondo pagina il pulsante ""Avanti"" non è attivo e non è possibile proseguire nella candidatura. Per ora ho salvato la bozza. Ho controllato anche negli step precedenti se mancasse qualche spunta o dato ma mi sembra sia tutto compilato correttamente.","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti informiamo che da verifiche non risulta inserito lo stato attività per i servizi:</p><p>[FAKE_PERSON] SUAP e SUE</p><p>Monetizzazione aree a standards</p><p>[FAKE_INDIRIZZO] di urbanizzazione e contributo su costo di costruzione.</p><p>Ti ricordiamo che, in fase di configurazione del pacchetto è necessario indicare</p><p> lo &quot;stato di attività&quot; per tutti i servizi selezionati.</p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000apnVzQAI/view
[Case],5007Q00000apnhIQAQ,01165307,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.1 Esperienza dei servizi pubblici,CARICARE ALTRI DOCUMENTI - DETERMINA,"[FAKE_PERSON], in prima battuta ho caricato l'oda del MEPA per la misura 1.4.1, ora vorrei aggiungere la determina di affidamento. Le uniche voci che posso scegliere, come tipo di documenti caricabili, dalla sezione carica documenti (vedi allegato) sono : DELEGA; RETTIFICA CARATTERISTICA ATTUATIVA; cosa dovrei scegliere per caricare la determina di affidamento ? Grazie","<p>[FAKE_PERSON], grazie per averci contattato. Le nuove funzionalità disponibili sulla Piattaforma consentono all&#39;Ente di apportare modifiche alle informazioni relative alla &quot;contrattualizzazione del fornitore&quot; inserite negli step 1,2,3 del Progetto. E&#39; possibile pertanto tornare agli step precedenti e caricare la documentazione opportuna. Si suggerisce in ogni caso di mantenere caricata nello step 3 anche l&#39;originaria documentazione la cui datazione rappresenta la data effettiva di contrattualizzazione ai fini del calcolo della scadenza della fase di completamento attività.</p><p>Ti ricordiamo, inoltre, che la validità della documentazione potrà essere accertata esclusivamente in fase di asseverazione formale e controlli a campione. </p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000apnhIQAQ/view
[Case],5007Q00000apnjsQAA,01165308,Amministrazione,Altro - Servizi Aggiunti,[FAKE_PERSON] e scadenze di realizzazione degli interventi,1.3.1 PDND,SCADENZA CONTRATTUALIZZAZIONE FORNITORE 1.3.1,"[FAKE_INDIRIZZO], la presente per comunicare che in data 28/01/2024 la scrivente Amm.ne, in relazione alla Misura 1.3.1, ha ricevuto mezzo pec una proroga di 10 giorni per mancata contrattualizzazione del fornitore. Ad oggi, tuttavia, in piattaforma il termine risulta prorogato a maggio (98 giorni rimanenti). Occorre effettuare qualche azione a sistema o la contrattualizzazione risulta conseguentemente rettificata? Si resta in attesa di un celere riscontro. Distinti saluti.","<p>Gentile [FAKE_PERSON], grazie per averci contattato.
Ti comunichiamo che, con decreto n. 18/2024 - PNRR, sono stati prorogati di 90 giorni i termini di scadenza della contrattualizzazione dei progetti dei Comuni finanziati dall&#39;Avviso Misura 1.3.1 Piattaforma Digitale Nazionale Dati Comuni (ottobre 2022).

Abbiamo aggiornato automaticamente le scadenze del cronoprogramma.</p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000apnjsQAA/view
[Case],5007Q00000apo0vQAA,01165320,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Malfunzionamento della Piattaforma,1.4.5 Digitalizzazione degli avvisi pubblici,Visualizzazione date completamento attività,"[FAKE_INDIRIZZO]. in data 04/12/23 il [FAKE_INDIRIZZO] di [FAKE_INDIRIZZO] ha caricato sulla piattaforma il completamento delle attività relative alla misura 1.4.5, a seguito di Vostre indicazioni contenute nella comunicazione ID [FAKE_PHONE]. In data 02/01/2024 abbiamo ricevuto la comunicazione di richiesta verifica sul servizio per l'attività di Notifiche Violazioni extra codice della strada; accedendo al portale, come si evince dall'allegato ""Cattura.png pnd.ghedi.png"", la data di creazione della notifica Violazione al codice della strada era presente. E' stata creata una nuova notifica di prova per il servizio notifiche violazioni extra codice della strada e il campo data di creazione della notifica è stata successivamente correttamente popolata ( vedi allegato ""PaDigitale2026-Progetto PND Comune di [FAKE_INDIRIZZO]""). Il problema è che ora è scomparsa la data di creazione della notifica dell'altro servizio ( Violazioni CdS). Prima di aprire una richiesta di assistenza al nostro fornitore per simulare un'altra notifica per ovviare a un'ipotetico problema della piattaforma PADigitale, Vi si chiede di verificare come mai non sia più visibile la data di notifica in precedenza presente, e nel caso, come procedere. Restando in attesa di un gradito riscontro invio Distinti saluti [FAKE_PERSON] Segreteria Comune di [FAKE_INDIRIZZO]","<p>[FAKE_PERSON], grazie per averci contattato.  Da verifiche in piattaforma si evince che l&#39;ente ha risottomesso il progetto in verifica tecnica e ha ottenuto un esito positivo ai controlli tecnici di conformità  Per lo stesso è stato richiesto l&#39;erogazione del finanziamento e si trova adesso correttamente nella fase di verifica formale.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000apo0vQAA/view
[Case],5007Q00000apo5oQAA,01165316,Amministrazione,Altro - Servizi Aggiunti,[FAKE_PERSON] e scadenze di realizzazione degli interventi,1.4.3 Adozione appIO,aiuto,aiuto per un problema su 2 misure di PNRR quali investimento 1.4. servizi e cittadinanza digitale,"<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Al fine della risoluzione della problematica, ti preghiamo di aprire una nuova richiesta di assistenza e dettagliare maggiormente la problematica riscontrata in modo da poterti offrire maggiore assistenza.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000apo5oQAA/view
[Case],5007Q00000aponHQAQ,01165323,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,,Richiesta chiarimenti Avviso Investimento 1.2 “Abilitazione al Cloud ”,"In relazione all'Avviso in oggetto,  i pacchetti dei programmi inseriti in piattaforma  sono stati acquistati  con altri  fondi nel dicembre 2022 e, pertanto sia negli atti contrattuali quanto nei documenti contabili ( determine , fatture, mandati di pagamento, ecc.) non è stato riportato il codice CUP. Si chiede  se  si possa procedere nella rendicontazione, nonostante la mancanza di tale codice,   o se si debba rinunciare al finanziamento. In attesa di riscontro si porgono distinti saluti.",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000aponHQAQ/view
[Case],5007Q00000app7HQAQ,01165328,Amministrazione,Altro - Servizi Aggiunti,Erogazione delle risorse,1.4.1 Esperienza dei servizi pubblici,CODICE GESTIONALE DI CONTABILITA' PUBBLICA,"In sede di richiesta  di erogazione del finanziamento, la piattaforma chiede di inserire il codice gestionale di contabilità pubblica. Si chiede chiarimenti in merito all'opzione da inserire per concludere la procedura.","<p>[FAKE_PERSON], grazie per averci contattato. </p><p>Ti informiamo che il codice Gestionale dei pagamenti delle amministrazioni pubbliche è un codice per la rilevazione telematica degli incassi e dei pagamenti degli Enti. La scelta è possibile tra le seguenti voci:</p><p><br></p><p> “Consulenza [FAKE_PERSON]> “Altre [FAKE_INDIRIZZO]> “Altri fondi da ripartire”</p><p> “Manutenzione straordinaria di software”.</p><p><br></p><p>Nello specifico, occorre scegliere il codice più opportuno in relazione all’Avviso di riferimento tra quelli disponibili nel menù a tendina. Si tratta di indicare la voce prevalente della spesa effettuata, meramente per fini statistici. Ti invitiamo a valutare quale codice è più opportuno inserire tra quelli a disposizione.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000app7HQAQ/view
[Case],5007Q00000appPLQAY,01165331,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Firma digitale della domanda di finanziamento,1.4.3 Adozione pagoPA,Caricamento Documento di Candidatura: firma presidente [FAKE_INDIRIZZO],"[FAKE_PERSON],","<p><span style=""font-family: Calibri, Arial; font-size: 11pt; color: rgb(0, 0, 0);"">Gentile [FAKE_PERSON], grazie per averci contattato. Da verifiche effettuate, la candidatura firmata digitalmente relativa alla misura </span><span style=""background-color: rgb(255, 255, 255);"">1.4.3 Adozione pagoPA</span><span style=""font-family: Calibri, Arial; font-size: 11pt; color: rgb(0, 0, 0);""> risulta correttamente caricata all&#39;interno della piattaforma, pertanto sarà sottoposta alla verifica dell’ammissibilità.</span></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000appPLQAY/view
[Case],5007Q00000appUGQAY,01165333,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,,TEMPISTICHE [FAKE_PERSON],"come [FAKE_INDIRIZZO] di [FAKE_INDIRIZZO] in relazione al Progetto 1.2 - Abilitazione al Cloud - Comuni - Aprile 2022 ammesso a finanziamento con Decreto n° 28 - 2 del 15/04/2022 del Dipartimento per la trasformazione digitale, CUP J41C22[FAKE_PHONE], per un importo del contributo pari a Euro 121.992,00 a valere sulle risorse di cui all’Avviso Pubblico “Avviso Investimento 1.2 “Abilitazione al cloud per le [FAKE_INDIRIZZO] del PNRR, volevamo sapere le tempistiche di erogazione del contributo avendo già completato tutta l'attività di rendicontazione.",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000appUGQAY/view
[Case],5007Q00000appx1QAA,01165347,Amministrazione,Altro - Servizi Aggiunti,Erogazione delle risorse,1.4.1 Esperienza dei servizi pubblici,procedura per caricare documento richiesta finanziamento,procedura per caricare documento richiesta finanziamento,"<p>Gentile [FAKE_PERSON], grazie per averci contattato.</p><p>Ti informiamo che per sottomettere la richiesta di erogazione del finanziamento dovrai seguire la procedura relativa allo step 5 &quot;Richiesta di erogazione del finanziamento&quot;. Dovrai compilare i campi obbligatori e indicare &quot;Sì&quot; nei campi relativi al conflitto di interesse e doppio finanziamento. Soltanto a seguito di tali operazioni, potrai generare il pdf della richiesta di erogazione del finanziamento.</p><p>Scaricata la richiesta di erogazione del finanziamento, dovrà essere firmata dal rappresentante legale e caricata in piattaforma firmata. Caricato anche il certificato di regolare esecuzione, potrà essere inviata la richiesta di erogazione del finanziamento.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000appx1QAA/view
[Case],5007Q00000apq61QAA,01165338,Amministrazione,Altro - Servizi Aggiunti,Erogazione delle risorse,1.4.1 Esperienza dei servizi pubblici,Malfunzionamento funzionamento della piattaforma - impossibilità di procedere alla chiusura della procedura,Ho caricato la domanda di erogazione del finanziamento e il certificato di regolare esecuzione della fornitura . La procedura risulta salvata correttamente ma il tasto invia risulta grigio e non mi fa concludere al procedura.,"<p>[FAKE_PERSON] , grazie per averci contattato.</p><p>Al fine della risoluzione della problematica, ti suggeriamo di rimuovere i documenti caricati. Dunque, ti suggeriamo di scaricare nuovamente la richiesta di erogazione del finanziamento e caricarla firmata in piattaforma nel più breve tempo possibile e di caricare il [FAKE_INDIRIZZO] firmato dal RUP.</p><p>Se la problematica dovesse persistere, ti preghiamo di aprire una nuova richiesta di assistenza allegando screenshot dell&#39;errore riscontrato.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000apq61QAA/view
[Case],5007Q00000apq9OQAQ,01165339,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,Upload di documenti,1.4.3 Adozione appIO,"tasto ""invia"" non si attiva",Ho compilato i campi ed inserito il documento firmato e gli allegati ma il tasto invia non si attiva,"<p>[FAKE_PERSON], grazie per averci contattato.  Da verifiche effettuate la firma del certificato regolare di esecuzione risulta non essere valida, pertanto ti preghiamo di allegare il documento corretto cosi da abilitare il tasto &quot;INVIA&quot;.</p>","Ho riottenuto il file e l'ho firmato digitalemente ottenendo il .p7m ed ho verificato con il software Gosign di infocert validità e correttezza della firma. Una volta caricato il sistema non attiva il tasto ""invia"".","<p><span style=""color: rgb(68, 68, 68); font-family: -apple-system, Arial; font-size: 11pt;"">Gentile [FAKE_PERSON], la tua segnalazione è stata risolta, pertanto il tasto &quot;INVIA&quot; è ora abilitato.</span></p>",https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000apq9OQAQ/view
[Case],5007Q00000apqFqQAI,01165340,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Rendicontazione e documenti giustificativi,1.4.3 Adozione appIO,RICHIESTA DI FINANZIAMENTO: COSA SI INTENDE PER CODICE GESTIONALE  DI [FAKE_PERSON]?,RICHIESTA DI FINANZIAMENTO: COSA SI INTENDE PER CODICE GESTIONALE  DI CONTABILITà?  DA INSERIRE PRIMA DEL CONTO DI [FAKE_INDIRIZZO]?,"<p>Gentile Graziella, grazie per averci contattato. </p><p>Ti informiamo che il codice Gestionale dei pagamenti delle amministrazioni pubbliche è un codice per la rilevazione telematica degli incassi e dei pagamenti degli Enti. La scelta è possibile tra le seguenti voci:</p><p> “Consulenza [FAKE_PERSON]> “Altre [FAKE_INDIRIZZO]> “Altri fondi da ripartire”</p><p> “Manutenzione straordinaria di software”.</p><p>Nello specifico, occorre scegliere il codice più opportuno in relazione all’Avviso di riferimento tra quelli disponibili nel menù a tendina. Si tratta di indicare la voce prevalente della spesa effettuata, meramente per fini statistici. Ti invitiamo a valutare quale codice è più opportuno inserire tra quelli a disposizione.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000apqFqQAI/view
[Case],5007Q00000apqXGQAY,01165345,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,Mappatura e compatibilità dei servizi,1.2 Abilitazione e facilitazione migrazione al Cloud,Ammissibilità scenario di migrazione,"[FAKE_INDIRIZZO],  chiedo cortesemente se un servizio gestito tramite un software di produttività  (ad esempio Word o Excel) sia ammissibile al finanziamento previsto dalla misura 1.2 PNRR solo qualora l'applicativo risieda sul pc o sul server locale dell'ente.  Se invece l'applicativo risiede su uno IaaS qualificato ma i file prodotti vengono salvati su cartelle locali è ammissibile al finanziamento? Se l'applicativo risiede su un server locale ma i file prodotti e i dati necessari per la gestione del servizio vengono salvati su uno IaaS qualificato è ammissibile al finanziamento? Potrei avere una risposta per ciascuna delle  opzioni evidenziate? Grazie per il supporto","<p>[FAKE_PERSON], grazie per averi contattato</p><p>Ti informiamo in premessa che il servizio di supporto di PaDigitale2026 non ha la competenza di prevalutare gli scenari di ammissibilità dei progetti candidati. Questi potranno essere verificati solo in sede di asseverazione.</p><p>In merito agli scenari di migrazione ammissibili ti suggeriamo di consultare la faq pubblicata al seguente link https://padigitale2026.gov.it/supporto/domande-frequenti/#05_misure/002-measure-1-2/001_Qualisonogliscenaridimigrazioneammissibili</p><p>Detto questo ti informiamo che una migrazione che abbia come scenario di origine, siano dati o applicativi, uno IAAS qualificato non è ammissibile. E&#39; invece ammissibile una migrazione che abbia origine da onpremise.</p><p>Ti suggeriamo in ogni caso di richiedere supporto all&#39;Account Manager del tuo territorio, utilizzando il Form all’indirizzo che segue: https://padigitale2026.gov.it/team-territoriali, per ricevere assistenza nell&#39;analisi di contesto del tuo Ente e supporto nella redazione della candidatura.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000apqXGQAY/view
[Case],5007Q00000apqdEQAQ,01165346,Amministrazione,Altro - Servizi Aggiunti,Erogazione delle risorse,1.4.1 Esperienza dei servizi pubblici,DOCUMENTAZIONE DI INTERVENTO,IN FASE DI RICHIESTA DI FINANZIAMENTO VIENE CHIESTO  L'INDIRIZZO DI CONSERVAZIONE DEI DOCUMENTI: COSA SI DEVE INDICARE? L'INDIRIZZO DELLA SOCIETA' A CUI INVIAMO I DOCUMENTI IN CONSERVAZIONE O L'INDIRIZZO DELLA SCUOLA?,"<p>[FAKE_PERSON], grazie per averci contattato.</p><p> Nella sezione del Responsabile della conservazione occorre inserire Il nome e il cognome del responsabile della conservazione (es. responsabile interno del comune/scuola) e infine l’indirizzo, il comune e la provincia del luogo in cui sono conservati gli atti e la documentazione.</p><p> Ti informiamo che il responsabile della conservazione è il responsabile individuato a norma dell&#39;art. 44 d.lgs 82/2005 (CAD).</p><p> In merito alla conservazione dei documenti, se fossero questi in formato elettronico, l&#39;indirizzo è quello del server di conservazione digitale.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000apqdEQAQ/view
[Case],5007Q00000apvYPQAY,01165371,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.4 Adozione identità digitale,Necessità di caricare due contratti,"[FAKE_INDIRIZZO], dobbiamo caricare due contratti: 1) corso Open ID Connect organizzato da ANCI SA 2) integrazione protocollo standard integrativo OIDC su CIE realizzato da Isidata S.r.l. I soggetti realizzatori saranno quindi due, Isidata e Anci SA. Grazie mille","<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che anche a contrattualizzazione conclusa, al fine di correggere/integrare la documentazione precedentemente inserita, è possibile tornare indietro agli step 1, 2 e 3 di progetto e procedere con le opportune modifiche. Ti informiamo inoltre che la documentazione aggiuntiva e/o le eventuali rettifiche inserite non apporteranno modifiche al cronoprogramma di completamento delle attività, il quale sarà calcolato sulla datazione della documentazione originaria.</p><p>Ti ricordiamo che la validità della documentazione potrà essere accertata esclusivamente in fase di asseverazione formale e controlli a [FAKE_INDIRIZZO]>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000apvYPQAY/view
[Case],5007Q00000apvgIQAQ,01165369,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.5 Digitalizzazione degli avvisi pubblici,Rinuncia al finanziamento,"Impossibile caricare la rinuncia al finanziamento in quanto, nonostante a video i dati siano aggiornati, il file viene creato a firma del [FAKE_INDIRIZZO] dimissionario invece che del [FAKE_PERSON] nominato dalla [FAKE_INDIRIZZO]","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Abbiamo provveduto a risolvere la tua problematica.</p><p>Ti invitiamo a ripetere la procedura di rinuncia al progetto, al fine di generare il documento con i dati anagrafici del rappresentante legale corretti.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000apvgIQAQ/view
[Case],5007Q00000apvuiQAA,01165370,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Variazioni e rinunce,1.4.1 Esperienza dei servizi pubblici,[FAKE_PERSON] rinuncia progetto,"In fase di rinuncia al progetto, il sistema non accetta il file firmato digitalmente dal dirigente scolastico (che si allega) con la seguente motivazione: ""Attenzione, la firma sul documento non coincide con quella del rappresentante legale. [FAKE_PERSON] e carica l'ultima versione del documento""","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti invitiamo a completare gli altri dati anagrafici del Rappresentante Legale (CF, data e luogo di nascita) direttamente in piattaforma nella sezione &quot;La mia PA&quot; della [FAKE_INDIRIZZO], all&#39;interno dell&#39;Area riservata, a cui dovrà accedere il Rappresentante Legale, dopo aver effettuato login alla piattaforma con il proprio SPID.</p><p>Una volta effettuata questa modifica, ti invitiamo a scaricare nuovamente il file di rinuncia indicando la motivazione della stessa e risottometterlo.</p><p>In caso di ulteriori criticità, ti invitiamo a non eliminare il file caricato ed aprire una nuova richiesta di assistenza allegando screenshot dell&#39;errore. </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000apvuiQAA/view
[Case],5007Q00000apwDZQAY,01165381,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Contrattualizzazione fornitori,1.4.1 Esperienza dei servizi pubblici,nuova contrattualizzazione,"Per i tre docenti interni contrattualizzati in origine si è verificata per il corrente anno scolastico la seguente situazione: un docente è stato trasferito in altra sede e ha rinunciato all'incarico; gli altri due per motivi strettamente personali sono impossibilitati a proseguire nell'incarico e a portare a temine il progetto. Dai controlli di conformità tecnica risultano ancora delle difformità da sanare, per le quali dobbiamo mettere in campo altra forza lavoro. Pertanto, siamo nella necessità di dover contrattualizzare un operatore esterno per finire di adeguare il sito in base alle vostre richieste. Possiamo procedere con questo nuovo contratto?  Possiamo inserirlo in piattaforma?","<p>Gentile Mariagnese, grazie per averci contattato. Ti informiamo che anche a contrattualizzazione conclusa, al fine di correggere/integrare la documentazione precedentemente inserita oppure inserire nuovo fornitore, è possibile tornare indietro agli step 1, 2 e 3 di progetto e procedere con le opportune modifiche. Ti informiamo inoltre che la documentazione aggiuntiva e/o le eventuali rettifiche inserite non apporteranno modifiche al cronoprogramma di completamento delle attività, il quale sarà calcolato sulla datazione della documentazione originaria.</p><p>Ti ricordiamo che la validità della documentazione potrà essere accertata esclusivamente in fase di asseverazione formale e controlli a [FAKE_INDIRIZZO]>Ti ricordiamo a seguire le possibilità di inserimento di fornitori.</p><p>Il Soggetto Attuatore può affidare lo svolgimento delle attività a uno o più fornitori autonomamente individuati, nel rispetto del codice degli appalti, della normativa prevista per il tuo ente e del contenuto dell’avviso. In alternativa, la stessa amministrazione aderente deve segnalare la scelta di non ricorrere ad un fornitore esterno.</p><p>Nel primo caso (contrattualizzazione con fornitore esterno), potrai assegnare al fornitore individuato il ruolo di [FAKE_PERSON] tramite il tasto “Aggiungi soggetto realizzatore”, inserendo poi nella sezione 3 “Caricamento contratti” il relativo contratto debitamente firmato o la determina di affidamento.</p><p>Nel secondo caso (servizio svolto in economia dal personale dell’ente), potrai assegnare il ruolo di [FAKE_PERSON] alla tua [FAKE_INDIRIZZO] cliccando sul tasto &quot;Diventa Soggetto Realizzatore&quot; e inserire nella contrattualizzazione un Ordine di Servizio o un atto che indichi chiaramente quali risorse svolgeranno la realizzazione del progetto. </p><p>Dopo questo inserimento, è comunque possibile aggiungere un ulteriore Soggetto realizzatore (Fornitore) tramite la pressione del tasto funzione “AGGIUNGI SOGGETTO REALIZZATORE&quot;.</p><p>In piattaforma andranno indicati tutti i Soggetti realizzatori, ovvero gli operatori economici a vario titolo coinvolti nella realizzazione del progetto (es. fornitore beni/fornitore servizi/esecutore lavori) ed è possibile avvalersi di più fornitori anche per la stessa attività.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000apwDZQAY/view
[Case],5007Q00000apwQtQAI,01165379,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,Candidatura,,Accesso al portale PADigitale,"[FAKE_INDIRIZZO], avendo cambiato il [FAKE_PERSON], non possiamo più accedere ne possiamo operare sul portale, anche la DSGA non può più accedere presenta un messaggio ""La tua utenza è stata revocata, contatta la tua amministrazione per avere maggiori informazioni"". Potete darci supporto. Grazie",,,,https://padigitale2026.lightning.force.com/lightning/r/Case/5007Q00000apwQtQAI/view
