Id,CaseNumber,Ambito__c,Categoria__c,Dettaglio_richiesta__c,Misura__c,Subject,Description,Risoluzione__c,Commenti_Ente__c,Ulteriori_informazioni_a_supporto__c,url
500bU00000d5K0jQAE,01250704,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,,2.2.3 Digitalizzazione delle procedure SUAP e SUE,Misura 2.2.3 - Problema nel “Completamento attività”,"Come segnalato nel ticket ID [FAKE_PHONE], la componente informatica AREZZO_ET risulta già accreditata su FOAC (vedi schermata allegata),
ma non è selezionabile nella fase “Completamento attività” della Misura 2.2.3.
Si chiede urgentemente verifica e sblocco della componente per consentire l’inserimento della data di completamento.","<p>Gentile,</p><p>facendo seguito alla recente interlocuzione telefonica per la risoluzione delle questioni evidenziate, con la presente confermiamo la nostra disponibilità per eventuali ulteriori necessità. </p><p>[FAKE_PERSON] saluti</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d5K0jQAE/view
500bU00000d5SkBQAU,01250705,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,,2.3.2 SIGP,"PNRR – Missione 1, Componente 1, Investimento 2.3, Sub-investimento 2.3.2","[FAKE_PERSON] giorno,
vorrei candidare l'[FAKE_INDIRIZZO] a quanto riportato nell'oggetto“Sviluppo delle capacità nella pianificazione, organizzazione e formazione strategica della forza lavoro”,  ma mi dice che la pagina non è disponibile. Potete aiutarmi?","<p><span style=""font-size: inherit;"">Gentile [FAKE_INDIRIZZO], grazie per averci contattato. </span></p><p><span style=""font-size: inherit;"">Ti informiamo che i destinatari del finanziamento del presente avviso sono tutte le pubbliche amministrazioni che:</span></p><ol><li><span style=""font-size: inherit;"">sono tenute alla redazione e pubblicazione del PIAO, che hanno un numero di dipendenti maggiore di 50, così come risultante dal conto annuale ai sensi dell&#39;articolo 60 del decreto legislativo 30 marzo 2001, n. 165, e che non appartengono in via esclusiva al comparto sanità;</span></li><li><span style=""font-size: inherit;"">sono dotate di un Sistema Informativo di Gestione delle Risorse Umane (SIGP) che, alla data di emanazione del presente Avviso, risulti attivo, in uso e non interoperabile con la banca dati integrata del DFP (Minerva – HRM Toolkit);</span></li><li><span style=""font-size: inherit;"">hanno l’esigenza di innovare i propri processi di gestione delle risorse umane, attingendo al modello delle competenze reso disponibile nella banca dati integrata del DFP (Minerva – HRM Toolkit).</span></li></ol><p><span style=""font-size: 14px;"">Ti invitiamo a verificare che l&#39;ente rientri tra i soggetti attuatori ammissibili secondo le predette caratteristiche indicate nell&#39;avviso</span></p><p><span style=""font-size: 14px;""> </span></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d5SkBQAU/view
500bU00000d5QBDQA2,01250706,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,2.3.2 SIGP,Errore nel caricamento della domanda di finanziamento per l'avviso in oggetto - Sapienza [FAKE_INDIRIZZO],"Nella fase di caricamento della domanda di finanziamento, si ottiene la risposta che il documento caricato non corrisponde a quello scaricato. Il documento è comunque caricato sulla piattaforma.
Si richiede di poter ritenere valida la candidatura sebbene vi siano difficoltà nel caricamento della domanda di finanziamento e non si possa procedere a concludere gli step previsti dalla piattaforma.","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>La tua segnalazione è stata risolta e puoi ora procedere con la gestione della tua candidatura per la misura 2.3.2.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d5QBDQA2/view
500bU00000d5nQUQAY,01250707,,Altro - Servizi Aggiunti,,1.2 Abilitazione e facilitazione migrazione al Cloud,Mancata registrazione,Il sistema non mi permette di completare la registrazione. Si prega di inviare nuovamente il link al seguente indirizzo: [FAKE_EMAIL],"<p>Ti informiamo che la piattaforma ha inviato una comunicazione al seguente indirizzo <a href=""mailto:[FAKE_EMAIL]"" target=""_blank"" style=""color: [FAKE_INDIRIZZO], 92, 171);"">[FAKE_EMAIL]</a> il giorno <span style=""font-size: 12px; color: rgb(24, 24, 24);"">20 gennaio alle ore </span><span style=""font-size: 12px; background-color: rgb(255, 255, 255);"">19:07. </span></p><p>Ti invitiamo ad accedere alla pec sopra citata e cliccare sul tasto conferma subentro. Da quella sezione verrai indirizzato sulla pagina di accesso tramite spid ed a quel punto l&#39;utenza verrà attivata.</p><p><br></p><p>Diversamente ti invitiamo a copiare il seguente <a href=""https://areariservata.padigitale2026.gov.it/sis_SpidPage?access=eyJhbGciOiJIUzI1NiJ9.eyJpZCI6IjAwM2JVMDAwMDBLRlhvOVFBSCIsImRhdGFJbnZpbyI6IjIwMjYtMDEtMjAgMTk6MDc6MDciLCJhdHRpdml0YSI6IlN1YmVudHJvTWFzdGVyIn0.RZWjw3AcWAzOg9Gs1BWWcnuA20BdZVPcPVo9gfxLE64"" target=""_blank"">link)</a> (aprendolo da una pagina di Google Chrome) ed accedere tramite spid da questa pagina. </p><p><br></p><p>In caso di ulteriori criticità ti invitiamo ad aprire una nuova richiesta di supporto da area privata allegandoci lo screenshot dell&#39;errore riscontrato. </p><p><br></p><p><br></p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d5nQUQAY/view
500bU00000d4nSyQAI,01250708,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,2.2.3 Digitalizzazione delle procedure SUAP e SUE,Impossibilità caricamento file adeguamento uffici misura 2.2.3 ET,"Buon pomeriggio, non è possibile completare il progetto in quanto nel caricamento del file firmato dal sindaco risulta un errore, si chiede di verificare e si allaega file.","<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che non ci è possibile procedere alla bonifica perché i due file risultano difformi nella data (i documenti devono riportare la stessa data in calce), verosimilmente perché successivamente ad una prima generazione del file da firmare avvenuta il 20/01/2026, è stato modificato qualche dato nella pagina e riscaricato il documento da firmare in data 21/01/2026. La nuova generazione effettuata in data 21/01/2026 ha aggiornato il documento che a quel punto, come descritto, ha una data diversa e successiva. Ti chiediamo cortesemente di far firmare digitalmente quest&#39;ultimo documento scaricato (21/01/2026) e ricaricarlo. Se la piattaforma dovesse rilevare difformità nel file, segnalandovi errore, non bisogna rimuoverlo. In questo caso, ti chiediamo cortesemente di informarci dell&#39;avvenuto caricamento, aprendo una nuova richiesta di supporto con riferimento alla presente ([FAKE_PHONE]). Verificheremo i due file e procederemo ad eventuale bonifica informandoti dell&#39;esito.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d4nSyQAI/view
500bU00000d5hBqQAI,01250709,Altro,Altro - Servizi Aggiunti,,2.2.3 Digitalizzazione delle procedure SUAP e SUE,IN COSA CONSISTE IL RAGGIUNGIMENTO DEGLI OBIETTIVI [FAKE_INDIRIZZO] L'ASSEVERAZIONE DI QUESTA MISURA?,IN COSA CONSISTE IL RAGGIUNGIMENTO DEGLI OBIETTIVI [FAKE_INDIRIZZO] L'ASSEVERAZIONE DI QUESTA MISURA?,"<p>Gentile,</p><p>facendo seguito alla recente interlocuzione telefonica per la risoluzione delle questioni evidenziate, con la presente confermiamo la nostra disponibilità per eventuali ulteriori necessità. </p><p>[FAKE_PERSON] saluti</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d5hBqQAI/view
500bU00000d6DAmQAM,01250711,Altro,Altro - Servizi Aggiunti,,2.2.3 Digitalizzazione delle procedure SUAP e SUE,ASSISTENZA CONCLUSIONE ATTIVITA',POTREI ESSERE CONTATTATA PER SUPPORTO NELLA CONCLUSIONE DELLE [FAKE_INDIRIZZO] NUMERO [FAKE_PHONE],"<p>Gentile,</p><p>facendo seguito alla recente interlocuzione telefonica per la risoluzione delle questioni evidenziate, con la presente confermiamo la nostra disponibilità per eventuali ulteriori necessità. </p><p>[FAKE_PERSON] saluti</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d6DAmQAM/view
500bU00000d6Cp3QAE,01250713,Altro,Altro - Servizi Aggiunti,,2.2.3 Digitalizzazione delle procedure SUAP e SUE,"Avviso Misura 2.2.3 ""Digitalizzazione delle procedure (SUAP e [FAKE_INDIRIZZO])"" Comuni - richiesta circa possibilità di gestione progetto entro 16 febbraio;","Gentilissimi, si richiede quanto in oggetto: 

Richiesta circa possibilità di gestione progetto entro 16 febbraio - Avviso Misura 2.2.3 ""Digitalizzazione delle procedure (SUAP e [FAKE_INDIRIZZO])"" Comuni.","<p><span style=""font-family: -apple-system; font-size: 10.5pt;"">Gentile Piergianni, grazie per averci contattato. </span></p><p><span style=""font-family: -apple-system; font-size: 10.5pt;"">Ti informiamo che in generale per i progetti della misura 2.2.3 non è abilitata la funzione per la richiesta di proroga pertanto non è possibile richiedere in autonomia modifiche alla data di scadenza. </span></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d6Cp3QAE/view
500bU00000d8BCjQAM,01250716,Amministrazione,Altro - Servizi Aggiunti,,1.3.1 ANNCSU,Proroga misura 1.3.1.,Con la presente si chiede di conoscere se è stata autorizzata la proroga alla contrattualizzazione richiesta dal [FAKE_INDIRIZZO] di [FAKE_INDIRIZZO] e [FAKE_INDIRIZZO].,"<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti confermiamo che da verifiche la richiesta di posticipare la data della prossima scadenza del progetto 1.3.1 - PDND - ANNCSU - Comuni - maggio 2025 è stata respinta, in quanto la fase di Contrattualizzazione Fornitore è stata conclusa nei termini [FAKE_PERSON]>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d8BCjQAM/view
500bU00000d879XQAQ,01250717,Amministrazione,Altro - Servizi Aggiunti,,1.4.1 Esperienza dei servizi pubblici,Dal menu a tendina risulta disponibile un codice di tesoreria unica errato. Si indica di seguito quello corretto: T U 0 0 0 0 0 2 9 5 7 0,Correzione codice tesoreria unica esistente con quello che si indica di seguito: T U 0 0 0 0 0 2 9 5 7 0,"<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti informiamo che il codice da te menzionato rappresenta le ultime cifre dell&#39;IBAN e non l&#39;alias conto di tesoreria che, come visionabile nel documento segnalato e raggiungibile a questo <a href=""https://www.rgs.mef.gov.it/_Documenti/VERSIONE-I/[FAKE_INDIRIZZO]--i/[FAKE_INDIRIZZO]/[FAKE_INDIRIZZO]: [FAKE_INDIRIZZO], 92, 171);"">link</a> , è invece TU-[FAKE_PHONE].</p><p>Pertanto, essendo tale conto di tesoreria già presente in piattaforma, e corrispondente all&#39;IBAN da te menzionato [FAKE_IBAN], nessuna ulteriore azione è necessaria e puoi procedere con la richiesta di erogazione del finanziamento.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d879XQAQ/view
500bU00000d7oPYQAY,01250720,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,2.2.3 Digitalizzazione delle procedure SUAP e SUE,ERRORE CARICAMENTO DICHIARAZIONE ADESIONE,"IL CARICAMENTO DELLA DICHIARAZIONE FIRMATA VIENE [FAKE_INDIRIZZO] CON [FAKE_INDIRIZZO], SUCCESSIVAMENTE AL SALVA [FAKE_INDIRIZZO] IN COLORE ROSSO
ATTENZIONE I DATI INSERITI NEL DOCUMENTO NON SONO CORRETTI. VERIFICALI E CARICA L'ULTIMA VERSIONE AGGIORNATA.","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Da verifiche hai correttamente caricato il documento indicato, ed il tuo progetto per la misura 2.2.3 è ora in fase di verifica.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d7oPYQAY/view
500bU00000d8Bl1QAE,01250721,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,1.3.1 ANNCSU,Completamento attività,"Giovedì 15 gennaio, con la registrazione delle dichiarazioni necessarie in Sister, dovremmo aver concluso le fasi del progetto ANNCSU. Nonostante siano passate ben più di 24 ore però, ancora in [FAKE_INDIRIZZO] non è possibile chiudere il progetto. Abbiamo chiamato il referente di Agenzia delle Entrate indicato, ma ci ha detto di non sapere se e quale problema potrebbe esserci. Cosa dobbiamo fare?","<p>Gentile [FAKE_PERSON], grazie per averci contattato.</p><p>Ti informiamo che è in atto un malfunzionamento nel flusso dati tra Agenzia delle Entrate e questa piattaforma PADigitale2026. La Piattaforma PAdigitale infatti pre-carica automaticamente i dati forniti da Agenzia delle Entrate una volta che l&#39;ente ha completato le attività sul portale dedicato. Dopo che i campi si saranno valorizzati, sarà possibile procedere con il completamento delle attività e mandare il progetto in verifica tecnica.</p><p>Da quanto ci è stato comunicato, il ripristino del flusso dati corretto dovrebbe avvenire all&#39;inizio della prossima settimana, per cui ti invitiamo a monitorare nuovamente lo step 4 di completamento attività tra la giornata di lunedì 26/01 e martedì 27/01. In caso di mancata valorizzazione ti invitiamo ad aprire una nuova richiesta di supporto. Ti invitiamo, infine, qualora la data di scadenza del tuo progetto dovesse ricadere vicino alle date menzionate, a richiedere una proroga tramite la funzionalità apposita in Piattaforma ed inserire tale motivazione.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d8Bl1QAE/view
500bU00000d82V7QAI,01250722,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,2.2.3 Digitalizzazione delle procedure SUAP e SUE,Firma digitale caricamento Enti,"Firma rilasciata ai sensi della DGR 1166/2023, allegato A, lett. E, punto 4.","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>La tua segnalazione è stata risolta e potrai ora procedere con la gestione dello step 4 del tuo progetto 2.2.3.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d82V7QAI/view
500bU00000d84tjQAA,01250724,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,1.3.1 ANNCSU,problemi nell'affidamento servizio,"[FAKE_PERSON] giorno, come comune abbiamo ottenuto il finanziamento di euro 4326,40 
Abbiamo problema ad impegnare le somme entro il 26.01.2026 (termine ultimo per aggiungere il soggetto realizzatore) causa mancata approvazione del bilancio 
Si chiede se per il regolare  proseguo del progetto è sufficiente l’individuazione del soggetto realizzatore con lettera di accettazione preventivo e richiesta CIG con successivo completamento determinazione di affidamento dopo approvazione del bilancio  (previsto entro i primi di febbraio) oppure se la mancata determinazione di affidamento/impegno entro il 26.01.2026 comporta il mancato rispetto del progetto con conseguente perdita del finanziamento
[FAKE_PERSON] saluti
[FAKE_PERSON]","<p>Gentile Fernando, grazie per averci contattato.</p><p>Per un maggiore dettaglio sulla documentazione contrattuale valida e sugli elementi minimi che devono comparire nella documentazione, ti invitiamo a consultare nel dettaglio l&#39;<strong>allegato A delle [FAKE_INDIRIZZO] guida</strong> per i soggetti attuatori relativo alle indicazioni operative sulla documentazione oggetto di controlli formali per l&#39;erogazione dei lump sum, raggiungibile a questo link: <a href=""https://innovazione.gov.it/[FAKE_INDIRIZZO]-digitale-2026/attuazione-misure-pnrr/"" target=""_blank"" style=""color: [FAKE_INDIRIZZO], 92, 171);"">https://innovazione.gov.it/[FAKE_INDIRIZZO]-digitale-2026/attuazione-misure-pnrr/</a> (Linee Guida Soggetti Attuatori – Versioni in vigore - Linee Guida per Soggetti attuatori individuati tramite [FAKE_PERSON] a [FAKE_INDIRIZZO] ottobre 2025) e in particolar modo il <strong>capitolo B sulla documentazione contrattuale, </strong>sia per realizzazione con soggetti esterni che per realizzazioni effettuate in economia.</p><p><br></p><p>Ti ricordiamo che tale documentazione deve essere caricata in piattaforma e completato lo step 3 entro l&#39;attuale scadenza del 26/01. Ti ricordiamo inoltre che è comunque possibile utilizzare la funzionalità in piattaforma di posticipo della scadenza, opportunamente motivato, per richiedere una data successiva entro il termine massimo del trimestre corrente, cioè 31/03.</p><p><br></p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d84tjQAA/view
500bU00000d81uCQAQ,01250726,Amministrazione,Altro - Servizi Aggiunti,,1.1 e 1.2 Multimisura (ASL/AO),Soggetti Realizzatori -- errori nel TITOLARE EFFETTIVO - [FAKE_INDIRIZZO] MODENA ed ENGINEERING D.HUB,"[FAKE_INDIRIZZO], nel verificare le AUTODICHIARAZIONI DNSH ho notato che per 2 Soggetti Realizzatori vi sono errori nel TITOLARE EFFETTIVO (ma nella fase in cui siamo ora non mi è permesso agire su questi dati per modificarli): per [FAKE_INDIRIZZO] MODENA compare il precedente Titolare Effettivo, andrebbe aggiornato con quello attuale (MATTIA ALTINI, vedi dati già aggiornati); per ENGINEERING [FAKE_PERSON] va inserito il titolare corretto che riporto sotto. Vi chiedo se potete agire voi o se vi sia altro modo per farlo. Grazie

FABIO MOMOLA - [FAKE_CODICE_FISCALE]","<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che essendo il progetto completato e in step 5 non è possibile apportare in autonomia modifiche ai dati inseriti in piattaforma. </p><p>Al fine di apportare le opportune correzione sui titolari effettivi oppure di segnalare un cambio/errore sostanziale nel titolare effettivo inserito in fase di contrattualizzazione<strong>, ti invitiamo a produrre una dichiarazione scritta, firmata dal [FAKE_PERSON], all’interno della quale dovranno essere riportati i riferimenti all’avviso cui la dichiarazione è riferita, il CUP e le informazioni aggiuntive oggetto della comunicazione (ad esempio per l’aggiunta di ulteriori soggetti realizzatori, occorre indicare anche le attività/servizi del progetto di pertinenza degli stessi, così come allegare relativa documentazione contrattuale). </strong>Tale dichiarazione, che verrà acquisita tra i doumenti del progetto, dovrà essere inoltrata all&#39;Account manager di riferimento contattabile tramite form all&#39;indirizzo che segue https://padigitale2026.gov.it/team-territoriali  </p><p>Ti informiamo che all&#39;interno del progetto continuerai a vedere i dati del titolare effettivo originariamente inserito.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d81uCQAQ/view
500bU00000d8YHYQA2,01250727,Amministrazione,Altro - Servizi Aggiunti,,1.4.4 Adozione ANPR ANSC,CONTO TESORERIA UNICO,Il codice di tesoreria unico è differente da quello attuale sul portale. Si chiede assistenza per modificarlo. Grazie,"<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Al fine di correggere il conto di tesoreria presente in piattaforma e visualizzabile allo step 5, ti invitiamo ad aprire una nuova richiesta di assistenza comunicandoci nel ticket il conto di tesoreria corretto da inserire. </p><p><br></p><p>Ti ricordiamo che non è invece necessario comunicare eventuali cambi dell&#39;IBAN collegato in quanto il pagamento continuerà ad avvenire con le consuete modalità, direttamente sul conto di tesoreria unica del vostro ente.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d8YHYQA2/view
500bU00000d8LONQA2,01250728,Amministrazione,Altro - Servizi Aggiunti,,1.3.1 ANNCSU,Problemi nel caricamento  del file  firmato con la richiesta di finanziamento,"Buingiorno, non riesco a caricare il file firmato con la richiesta di finanziamento.
Non ho modificato il file ne il suo nome e ho provato sia con firma pades che cades.
La cosa strana è che il nome nel momento del caricamento risulta troncato e il messaggio dice che il  file ""Allegato 5. pdf"" non corrisponde mentre il il ha il nome completo ""Allegato 5 - Codice CUP J51J25[FAKE_PHONE]"".

Grazie [FAKE_PERSON]","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Affinché si possa completare correttamente la procedura di caricamento dell&#39;allegato firmato digitalmente, ti ricordiamo altresì che è necessario caricare firmato il documento originariamente generato, senza che esso subisca modifiche o salvataggi. Ad esempio, è necessario che non si salvi con nome e/o che non vengano effettuate operazioni di &quot;copia e incolla&quot; (in caso di modifiche intervenute nei dati dello step 5, occorre invece rigenerare nuovamente il documento da firmare). Tali azioni, infatti, determinerebbero una modifica della natura del file, rendendolo inaccettabile dalla piattaforma. </p><p>Ti suggeriamo quindi di eliminare il documento firmato che genera errore e, a partire dall&#39;allegato in PDF generato dalla piattaforma, ripetere la procedura seguendo le indicazioni fornite e in particolare:  </p><p>• non rinominare il file PDF (rimuovere precedentemente dalla cartella in cui si scarica il documento eventuali copie precedenti)  </p><p>• firmare digitalmente il file scaricato (senza modificare o scannerizzare) &quot;Allegato 5&quot; </p><p>• verificare che il file caricato sia in formato P7M (CADES) o PADES (.pdf) </p><p>• verificare che il file caricato corrisponda all’ultima versione scaricata; </p><p>• verificare che sia presente la firma digitale; </p><p>• verificare che la firma digitale sia quella del rappresentante legale. </p><p> </p><p>Ti invitiamo ad eseguire le operazioni descritte. Se la problematica dovesse persistere, ti preghiamo di non rimuovere il p7m dell&#39;allegato 5 - anche qualora ci sia un messaggio di errore - e di aprire una nuova richiesta di assistenza da area privata per segnalarci il malfunzionamento, allegando screenshot dell’errore. </p><p><br></p><p><strong>Ti informiamo infine che è possibile scaricare il template CRE e ricaricarlo solo dopo aver caricato in piattaforma l&#39;allegato 5 debitamente firmato. </strong></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d8LONQA2/view
500bU00000d8MbdQAE,01250729,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,1.4.3 Adozione appIO,Richiesta modifica ID servizio “[FAKE_PERSON] di concorso” – Domanda 1.4.3 App IO – CUP G41F25[FAKE_PHONE],"[FAKE_INDIRIZZO],
con la presente si richiede un intervento di assistenza relativo al servizio “[FAKE_PERSON] di concorso” associato alla domanda 1.4.3 – App IO, Codice CUP G41F25[FAKE_PHONE].

Per necessità tecniche è stato eliminato l’attuale ID servizio 01GYHFGHT8R52YX71XBEN2PTJT. Si chiede pertanto di procedere con l’aggiornamento diretto dell’ID, sostituendolo con il nuovo:
01KESCJHSRSDP00K2KTE3H7VG2.

La scrivente ha già provveduto a confrontarsi con PagoPA e con il relativo AcM; qualora fossero necessarie ulteriori informazioni o indicazioni, restiamo pienamente disponibili.

Cordiali saluti.","<p><span style=""font-size: inherit;"">Gentile [FAKE_PERSON], grazie per averci contattato. Per il bando a cui si è candidato l&#39;ente l&#39;aggiornamento dell&#39;id service a corredo del servizio candidato viene effettuato in automatico attraverso il flusso informativo dell&#39;ente certificatore [FAKE_INDIRIZZO]. Nel caso del vecchio id service 01GYHFGHT8R52YX71XBEN2PTJT, a corredo del servizio </span><strong style=""font-size: inherit;"">Bandi di concorso</strong><span style=""font-size: inherit;"">, con descrizione pubblicata</span><strong style=""font-size: inherit;""> [FAKE_PERSON] regionali</strong><span style=""font-size: inherit;""> ti informiamo che l&#39;ente certificatore ci ha già trasmesso la cancellazione effettuata dall&#39;ente in data 12/01/2026.</span></p><p><span style=""font-size: inherit;"">È altresì necessario considerare che per le nuove attivazioni le attività di consolidamento dei dati e trasferimento dai registri di PagoPA S.p.A alla piattaforma [FAKE_INDIRIZZO] digitale 2026 hanno una latenza di circa 12 giorni da suddetta data. </span></p><p><span style=""font-size: inherit;"">Ti invitiamo a verificare la corretta esposizione del nuovo idservice e relativa data di attivazione nello step di completamento dopo che sarà trascorso questo intervallo. </span></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d8MbdQAE/view
500bU00000d8Hr7QAE,01250733,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,,1.3.1 ANNCSU,Aggionamento da sister,Buongiorno pur avento  spuntato i flag sulla gestione anncsu del sister  ad oggi e comunque superate le 48 ore il sistema pa2026 non si è aggionato. potete verificare?,"<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti informiamo che è in atto un malfunzionamento nel flusso dati tra Agenzia delle Entrate e questa piattaforma PADigitale2026. La Piattaforma PAdigitale infatti pre-carica automaticamente i dati forniti da Agenzia delle Entrate una volta che l&#39;ente ha completato le attività sul portale dedicato. Dopo che i campi si saranno valorizzati, sarà possibile procedere con il completamento delle attività e mandare il progetto in verifica tecnica.</p><p>Da quanto ci è stato comunicato, il ripristino del flusso dati corretto dovrebbe avvenire all&#39;inizio della prossima settimana, per cui ti invitiamo a monitorare nuovamente lo step 4 di completamento attività tra la giornata di lunedì 26/01 e martedì 27/01. In caso di mancata valorizzazione ti invitiamo ad aprire una nuova richiesta di supporto. Ti invitiamo, infine, qualora la data di scadenza del tuo progetto dovesse ricadere vicino alle date menzionate, a richiedere una proroga tramite la funzionalità apposita in Piattaforma ed inserire tale motivazione.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d8Hr7QAE/view
500bU00000d8MIxQAM,01250734,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,,1.3.1 ANNCSU,Non risultano ancora i dati confermati su Agenzia delle Entrate,Si chiedono informazioni in merito a eventuali ritardi nell'aggiornamento dei dati da Sister che noi abbiamo confermato il 15 gennaio,"<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti informiamo che è in atto un malfunzionamento nel flusso dati tra Agenzia delle Entrate e questa piattaforma PADigitale2026. La Piattaforma PAdigitale infatti pre-carica automaticamente i dati forniti da Agenzia delle Entrate una volta che l&#39;ente ha completato le attività sul portale dedicato. Dopo che i campi si saranno valorizzati, sarà possibile procedere con il completamento delle attività e mandare il progetto in verifica tecnica.</p><p>Da quanto ci è stato comunicato, il ripristino del flusso dati corretto dovrebbe avvenire all&#39;inizio della prossima settimana, per cui ti invitiamo a monitorare nuovamente lo step 4 di completamento attività tra la giornata di lunedì 26/01 e martedì 27/01. In caso di mancata valorizzazione ti invitiamo ad aprire una nuova richiesta di supporto. Ti invitiamo, infine, qualora la data di scadenza del tuo progetto dovesse ricadere vicino alle date menzionate, a richiedere una proroga tramite la funzionalità apposita in Piattaforma ed inserire tale motivazione.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d8MIxQAM/view
500bU00000d8Z09QAE,01250735,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,1.2 Abilitazione e facilitazione migrazione al Cloud,rinuncia progetto,con la presente si chiede di rinunciare al progetto AVVISO 1.2 scaduto il 30 novembre 2025,"<p>[FAKE_PERSON], grazie per averci contattato.</p><p>La tua segnalazione è stata risolta e ti invitiamo a finalizzare la procedura di rinuncia ricordandoti che dovrai nuovamente selezionare il motivo della rinuncia nella pagina.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d8Z09QAE/view
500bU00000d91utQAA,01250773,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,1.4.3 Adozione appIO,PNRR 1.4.3 AppIO | Errore di incongruenza delle firme,"Buongiorno, 
sto caricando l'Allegato 5 - Codice CUP H71F25[FAKE_PHONE] firmato digitalmente per richiedere l'erogazione del finanziamento dell'Avviso PNRR 1.4.3 AppIO. Inserendo il documento firmato digitalmente il sistema propone un errore di incongruenza delle firme. La firma richiesta nel controllo è quella del legale rappresentante della [FAKE_INDIRIZZO], mentre per delega avvenuta con DGR 863 del 19/07/2022 (che allego) e in accordo con i Colleghi del Dipartimento si è deciso di far firmare il documento al Direttore della Direzione ICT e Agenda Digitale della Regione del Veneto Idelfo Borgo. 
Chiediamo che venga accettata l'allegato così firmato. Per ulteriori chiarimenti contattare il collega del Dipartimento [FAKE_PERSON]. 
Alleghiamo documentazione comprovante la delega di responsabilità al [FAKE_PERSON] e Agenda Digitale di Regione del Veneto Idelfo Borgo.","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>La tua segnalazione è stata risolta e potrai ora procedere con il completamento della fase di erogazione del finanziamento per il tuo progetto AppIO.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000d91utQAA/view
