Id,CaseNumber,Ambito__c,Categoria__c,Dettaglio_richiesta__c,Misura__c,Subject,Description,Risoluzione__c,Commenti_Ente__c,Ulteriori_informazioni_a_supporto__c,url
500bU00000f0PdoQAE,01252892,,Altro - Servizi Aggiunti,,1.2 Abilitazione e facilitazione migrazione al Cloud,accreditamento nuovo super admin,"Si richiedono le modalità per l'operazione in oggetto. Si precisa che l'attuale Super Admin non presta più servizio presso questa istituzione scolastica; è necessario, pertanto, inserire il nuovo dirigente scolastico come Super Admin, ma le abilitazioni dell'attuale ADMIN non consentono tale operazione.","<p>Ti informiamo che la piattaforma precarica i dati dell&#39;amministrazione presenti nella banca dati IPA. Pertanto, in caso di cambio di [FAKE_PERSON], occorre in primo luogo modificare questi dati su IPA (https://indicepa.gov.it/ipa-portale/). L’aggiornamento è a carico dell&#39;ente.  </p><p>Specifichiamo a seguire la procedura. </p><p>L&#39;Ente che vuole richiedere una modifica deve:  </p><p>• cercare il proprio Ente all&#39;interno di IPA;  </p><p>• compilare il modulo online fornendo i dati del nuovo referente;  </p><p>• verificare i dati contenuti nel modulo di richiesta ricevuto all&#39;indirizzo indicato per il nuovo Referente;  </p><p>• inviare dal sistema di protocollo informatico dell&#39;Ente, all&#39;indirizzo <a href=""mailto:[FAKE_EMAIL]"" target=""_blank"" style=""color: [FAKE_INDIRIZZO], 92, 171);"">[FAKE_EMAIL]</a> il modulo ricevuto;  </p><p>oppure  </p><p>• inviare da una casella di [FAKE_INDIRIZZO], all&#39;indirizzo <a href=""mailto:[FAKE_EMAIL]"" target=""_blank"" style=""color: [FAKE_INDIRIZZO], 92, 171);"">[FAKE_EMAIL]</a> il modulo ricevuto, firmato con firma digitale qualificata in modalità conforme a quanto previsto dall&#39;art. 47, comma 2 lettera a) del CAD.  </p><p>È bene ricordare che per visualizzare su [FAKE_INDIRIZZO] digitale 2026 i dati aggiornati a seguito di modifiche su IPA, potrebbero essere necessarie fino a 48 ore.  </p><p><br></p><p>Successivamente all&#39;aggiornamento dei dati su IPA, nel caso in cui il nuovo Rappresentante Legale intenda acquisire anche il ruolo di “Super Admin” per agire in piattaforma [FAKE_INDIRIZZO] digitale 2026 e gestire le utenze, occorre attuare una procedura di subentro in piattaforma al fine di rendere attiva l&#39;utenza del nuovo Rappresentante Legale in piattaforma e rimuovere la precedente utenza Super Admin attiva .</p><p> A seguire illustriamo la procedura di subentro</p><p>- L&#39;utente subentrante procede ad accedere alla piattaforma con il suo Spid e inserisce i dati della [FAKE_INDIRIZZO] in cui vuole subentrare </p><p>- La piattaforma segnalerà che la [FAKE_INDIRIZZO] è già attiva e chiederà se si vuole procedere ad un subentro. In tal caso, la piattaforma invierà una PEC di &quot;Conferma subentro&quot; [FAKE_INDIRIZZO] PEC indicato per l&#39;ente su IPA. </p><p>- L&#39;utente subentrante confermerà il subentro tramite un click sull&#39;apposito tasto presente nella PEC di conferma subentro e sarà rimandato alla home page dove procederà a fare l&#39;accesso con le proprie credenziali, al fine di confermare definitivamente il subentro e rimuovere il precedente utente. Precisiamo che non è sufficiente la sola conferma del link presente nell’email ma è necessario successivamente procedere all’autenticazione con SPID alla piattaforma, nella stessa sessione. </p><p>- A completamento dell&#39;operazione, l&#39;utente subentrante è tenuto a a completare la modifica degli altri dati anagrafici (CF, data e luogo di nascita) direttamente in piattaforma nella sezione &quot;La mia PA&quot; della [FAKE_INDIRIZZO], all&#39;interno dell&#39;Area riservata, a cui dovrà accedere il Rappresentante Legale, dopo aver effettuato login alla piattaforma con il proprio SPID. </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f0PdoQAE/view
500bU00000f0CMNQA2,01252893,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,2.3.2 SIGP,"candidatura n. 126395 per l'avviso SUBINVESTIMENTO 2.3.2 ""Sviluppo delle capacità nella pianificazione, organizzazione ecc...""",Abbiamo ricevuto l'ammissione della candidatura n. 126395 per l'avviso in oggetto. Non si riesce a generare il CUP perchè il [FAKE_INDIRIZZO] indicato (2511003) non risulta essere attivo in piattaforma DIPE. Si chiede assistenza in merito al fine di scongiurare eventuale inadempienza entro i 5 giorni assegnati per la comunicazione del CUP.,"<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che si è concluso il disservizio temporaneo per interventi di manutenzione come da comunicazione presente sul Sistema CUP. E&#39; ora quindi possibile procedere all&#39;acquisizione del CUP con template 2511003. Ti ricordiamo che al fine di accettare il finanziamento, il CUP è da inserire in piattaforma PA Digitale 2026 entro il 23/02/2026.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f0CMNQA2/view
500bU00000f0z7CQAQ,01252894,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,2.3.2 SIGP,Richiesta CUP - template 2511003 risulta non attivo.,"[FAKE_INDIRIZZO], abbiamo cercato il template 2511003 indicato ma risulta non attivo. Troviamo però attivo il template 2307008 '[FAKE_INDIRIZZO]. della funzione pubblica - M1C1 Sub-investimento 2.3.2 ""Sviluppo delle capacità nella pianif...' dobbiamo utilizzare questo, oppure dobbiamo attendere qualche gg per l'attivazione del template indicato? grazie [FAKE_PERSON]","<p>Gentile Ilenia, grazie per averci contattato. Ti informiamo che si è concluso il disservizio temporaneo per interventi di manutenzione come da comunicazione presente sul Sistema CUP. E&#39; ora quindi possibile procedere all&#39;acquisizione del CUP con template 2511003. Ti ricordiamo che al fine di accettare il finanziamento, il CUP è da inserire in piattaforma PA Digitale 2026 entro il 23/02/2026.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f0z7CQAQ/view
500bU00000f0RLNQA2,01252895,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,2.3.2 SIGP,Ruichiesta CUP: Problemi acquisizione CUP,"Sto procedendo all'acquisizione del CUP, con il codice template fornito ma la piattaforma restituisce il seguente messaggio: Attenzione, il codice Template non risulta attivo sulla base dati: modificare il codice template inserito o cancellarlo e proseguire con la richiesta. Procedo comunque?","<p>[FAKE_PERSON], grazie per averci contattato. </p><p>Ti informiamo che si è concluso il disservizio temporaneo per interventi di manutenzione come da comunicazione presente sul Sistema CUP. E&#39; ora quindi possibile procedere all&#39;acquisizione del CUP con template 2511003. Ti ricordiamo che al fine di accettare il finanziamento, il CUP è da inserire in piattaforma PA Digitale 2026 entro il 23/02/2026.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f0RLNQA2/view
500bU00000f0u9NQAQ,01252899,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,2.3.2 SIGP,Richiesta assistenza per template CUP,"[FAKE_INDIRIZZO]. Il mio Ente, [FAKE_INDIRIZZO] di [FAKE_INDIRIZZO], è destinatario di un finanziamento relativo alla misura PNRR 2.3.2 “Sviluppo delle capacità nella pianificazione, organizzazione e formazione strategica della forza lavoro”. Inserendo il numero di template da voi indicato, 2511003, all'interno del portale https://cupweb.rgs.mef.gov.it/ , lo stesso risulta inesistente. Considerando la scadenza del 23/02/2026 per il caricamento del CUP in piattaforma si chiede gentilmente, assistenza urgente. Grazie","<p>[FAKE_PERSON], grazie per averci contattato.</p><p> Ti informiamo che si è concluso il disservizio temporaneo per interventi di manutenzione come da comunicazione presente sul Sistema CUP. E&#39; ora quindi possibile procedere all&#39;acquisizione del CUP con template 2511003. Ti ricordiamo che al fine di accettare il finanziamento, il CUP è da inserire in piattaforma PA Digitale 2026 entro il 23/02/2026.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f0u9NQAQ/view
500bU00000f1GHkQAM,01252909,Amministrazione,Altro - Servizi Aggiunti,,2.3.2 SIGP,Codice template 2511003 non attivo,"[FAKE_INDIRIZZO], al fine di generare il CUP sulla piattaforma cupweb.rgs.mef.gov.it verifico che il codice template 2511003 non risulta attivo sulla base dati. Si chiede pertanto di conoscere lo stato di attivazione al fine di poter generale il relativo CUP rispetto alla misura 2.3.2 SIGP.","<p>Gentile [FAKE_PERSON], grazie per averci contattato. Ti informiamo che si è concluso il disservizio temporaneo per interventi di manutenzione come da comunicazione presente sul Sistema CUP. E&#39; ora quindi possibile procedere all&#39;acquisizione del CUP con template 2511003. Ti ricordiamo che al fine di accettare il finanziamento, il CUP è da inserire in piattaforma PA Digitale 2026 entro il 23/02/2026.</p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f1GHkQAM/view
500bU00000f0hQ1QAI,01252917,Amministrazione,Altro - Servizi Aggiunti,,1.4.4 Adozione ANPR ANSC,Mancata visualizzazione degli screenshoot in formato png nella documentazione relativa al progetto a seguito di richiesta di controllo.,"[FAKE_INDIRIZZO], si invia la presente per una richiesta di informazioni. A seguito di una richiesta di controllo sulla misura 1.4.4, abbiamo allegato la documentazione necessaria nella sezione ""Richieste Chiarimenti"" come indicato. Tuttavia, abbiamo notato che nella sezione della documentazione del progetto, sono stati caricati tutti i documenti tranne gli screenshot che avevamo effettuato e caricato correttamente in formato png. E' un comportamento corretto oppure dovremmo procedere in qualche modo a ricaricare gli screenshot relativi ai controlli?","<p>Gentile Lolita, grazie per averci contattato.</p><p>Ti informiamo che puoi visualizzare i documenti caricati nella sezione archivio documenti del progetto; per quanto concerne la richiesta controlli a campione, ti confermiamo che la risposta alla richiesta è avvenuta correttamente.</p><p>Non è necessario caricare ulteriore documentazione. </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f0hQ1QAI/view
500bU00000f1IEoQAM,01252918,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,2.3.2 SIGP,[FAKE_INDIRIZZO] 127208 per l'avviso Subinvestimento 2.3.2. Template CUP 2511003 non attivo su piattaforma.,"[FAKE_INDIRIZZO], Il template del CUP 2511003  risulta non attivo sulla piattaforma https://cupweb.rgs.mef.gov.it/CUPWeb/. Candidatura 127208 per l'avviso Subinvestimento 2.3.2. Cortesemente, datemi indicazioni. Vi ringrazio. [FAKE_PERSON]","<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che si è concluso il disservizio temporaneo per interventi di manutenzione come da comunicazione presente sul Sistema CUP. E&#39; ora quindi possibile procedere all&#39;acquisizione del CUP con template 2511003. Ti ricordiamo che al fine di accettare il finanziamento, il CUP è da inserire in piattaforma PA Digitale 2026 entro il 23/02/2026.</p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f1IEoQAM/view
500bU00000f15FIQAY,01252922,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,2.3.2 SIGP,Codice template errato,"[FAKE_INDIRIZZO], in sede di creazione del codice CUP, per il template 2511003, si genera il seguente messaggio:Attenzione, , il codice Template non risulta attivo sulla base dati: modificare il codice template inserito o cancellarlo e proseguire con la richiesta. Si richiedono, pertanto, indicazioni in merito a come procedere. Grazie","<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che si è concluso il disservizio temporaneo per interventi di manutenzione come da comunicazione presente sul Sistema CUP. E&#39; ora quindi possibile procedere all&#39;acquisizione del CUP con template 2511003. Ti ricordiamo che al fine di accettare il finanziamento, il CUP è da inserire in piattaforma PA Digitale 2026 entro il 23/02/2026.</p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f15FIQAY/view
500bU00000f0lbiQAA,01252923,,Altro - Servizi Aggiunti,,2.3.2 SIGP,"2.3.2 ""Sviluppo delle capacità.."": Template CUP non esistente [FAKE_INDIRIZZO]","PNRR 2.3.2 Sviluppo delle capacità nella pianificazione, organizzazione e formazione strategica della forza lavoro","<p>Gentile utente,</p><p>ti informiamo che si è concluso il disservizio temporaneo per interventi di manutenzione come da comunicazione presente sul Sistema CUP. E&#39; ora quindi possibile procedere all&#39;acquisizione del CUP al template 2511003. Ti ricordiamo che al fine di accettare il finanziamento, il CUP è da inserire in piattaforma PA Digitale 2026 entro il 23/02/2026.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f0lbiQAA/view
500bU00000f1IGgQAM,01252925,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,2.3.2 SIGP,CUP template 2511003,"[FAKE_INDIRIZZO],","<p>Gentile Nadia, grazie per averci contattato. Ti informiamo che si è concluso il disservizio temporaneo per interventi di manutenzione come da comunicazione presente sul Sistema CUP. E&#39; ora quindi possibile procedere all&#39;acquisizione del CUP con template 2511003. Ti ricordiamo che al fine di accettare il finanziamento, il CUP è da inserire in piattaforma PA Digitale 2026 entro il 23/02/2026.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f1IGgQAM/view
500bU00000f0gSbQAI,01252927,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,2.2.3 Digitalizzazione delle procedure SUAP e SUE,Difficoltà nell'inserimento del soggetto realizzatore,"[FAKE_INDIRIZZO], dopo aver inserito i dati del soggetto realizzatore e le schede 6 e 8 non risulta possibile aggiungerlo definitivamente, probabilmente per il mancato caricamento della AUTODICHIARAZIONE DNSH, che tuttavia non riesco a scaricare da nessuna parte.","<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che la piattaforma, per l&#39;avviso 2.2.3 – “Digitalizzazione delle procedure (SUAP &amp; SUE)” – [FAKE_INDIRIZZO], abiliterà il il salvataggio dei dati del soggetto relaizzatore e del proseguimento quando <strong>tutte e solo le 3 schede</strong> saranno caricate dall&#39;ente. Non è necessario inserire documenti diversi dalle 3 schede indicate.</p><p>Come previsto dall&#39;Avviso in oggetto, all’art. 11, comma 1, lett. b), ti confermiamo che è obbligatorio il rispetto del principio di DNSH, quindi in fase di contrattualizzazione il Soggetto attuatore è tenuto alla compilazione delle checklist DNSH nn. 3,6 e 8.</p><p>L’onere di compilazione delle Check List DNSH è sempre in capo al <strong>Soggetto attuatore (Ente che partecipa all&#39;avviso)</strong>, il quale deve acquisire (e tenere agli atti anche per fornirli, a richiesta, per eventuali controlli a campione), dal suo fornitore tutte le informazioni necessarie per la corretta compilazione delle Checklist relative al DNSH. Pertanto, in fase di contrattualizzazione, il Soggetto attuatore è tenuto alla compilazione delle checklist DNSH n. 3, 6 e 8.</p><p>Anche nell&#39;ipotesi in cui si rilevi che i punti di controllo non siano applicabili ([FAKE_INDIRIZZO]), le checklist devono essere compilate tutte, scegliendo uno dei valori presenti nella cella di riferimento ([FAKE_INDIRIZZO]/[FAKE_INDIRIZZO]/Non applicabile) e caricate, <strong>firmate dal Soggetto attuatore</strong>, nell’apposita sezione della piattaforma.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f0gSbQAI/view
500bU00000f1CJcQAM,01252928,,Altro - Servizi Aggiunti,,2.3.2 SIGP,Inserimento CUP per la candidatura 127225,"Buongiorno,","<p>Ti informiamo che si è concluso il disservizio temporaneo per interventi di manutenzione come da comunicazione presente sul Sistema CUP. E&#39; ora quindi possibile procedere all&#39;acquisizione del CUP con template 2511003. Ti ricordiamo che al fine di accettare il finanziamento, il CUP è da inserire in piattaforma PA Digitale 2026 entro il 23/02/2026.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f1CJcQAM/view
500bU00000f15VRQAY,01252931,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,2.2.3 Digitalizzazione delle procedure SUAP e SUE,Integrazione documentazione,Abbiamo necessità di integrare la documentazione con la ceck list DNHS che erroneamente non abbiamo inserito in fase di completamento.,"<p>Gentile Francesca, grazie per averci contattato. Come comunicato dal Dipartimento della funzione pubblica con nota PEC avente ad oggetto “<em>Avvisi SUAP &amp; SUE - Adempimenti DNSH e caricamento checklist su [FAKE_INDIRIZZO] digitale 2026</em>”, le checklist relative al rispetto del principio del DNSH dovevano essere caricate nella sezione “Archivio documenti” della piattaforma [FAKE_INDIRIZZO] digitale 2026, prima della conclusione della fase 4 “Completamento attività”, non risultando possibile accedere all’area dedicata nella fasi di asseverazione tecnica.</p><p>Ciò premesso, ti ricordiamo che l&#39;adempimento richiamato sarà oggetto di controllo nella successiva fase di verifica formale sulle attività svolte.</p><p>Pertanto, eventuali carenze riscontrate potranno essere oggetto di sanatoria in tale fase, previa puntuale richiesta di integrazione da parte dell’asseveratore.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f15VRQAY/view
500bU00000f1KgiQAE,01252932,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,2.3.2 SIGP,Codice template per CUP non attivo,"[FAKE_INDIRIZZO], dobbiamo procedere con lo stacco del CUP e l'inserimento in piattaforma  per la nostra candidatura 127122 relativa all’avviso 2.3.2 - Interoperabilità esterna dei sistemi gestionali delle risorse umane entro il 23/02.","<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che si è concluso il disservizio temporaneo per interventi di manutenzione come da comunicazione presente sul Sistema CUP. E&#39; ora quindi possibile procedere all&#39;acquisizione del CUP con template 2511003. Ti ricordiamo che al fine di accettare il finanziamento, il CUP è da inserire in piattaforma PA Digitale 2026 entro il 23/02/2026. Ti invitiamo a procedere.</p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f1KgiQAE/view
500bU00000f1D7ZQAU,01252934,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,2.3.2 SIGP,ERRORE DURANTE ACQUISIZIONE CUP,"Si segnala che una volta loggati sulla piattaforma preposta all'acquisizione del CUP ed inserito il codice template 2511003 il sistema restituisce il seguente errore: ""codice template non risulta attivo sulla base dati"". Si richiede supporto urgente visti i termini di acquisizione del CUP stesso (5 gg). Grazie.","<p>Gentile Paolo, grazie per averci contattato. Ti informiamo che si è concluso il disservizio temporaneo per interventi di manutenzione come da comunicazione presente sul Sistema CUP. E&#39; ora quindi possibile procedere all&#39;acquisizione del CUP con template 2511003. Ti ricordiamo che al fine di accettare il finanziamento, il CUP è da inserire in piattaforma PA Digitale 2026 entro il 23/02/2026.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f1D7ZQAU/view
500bU00000f1bE7QAI,01252935,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,2.3.2 SIGP,codice template non attivo,"[FAKE_INDIRIZZO]. Nel prendere il CUP sull'apposita piattaforma, quando si inserisce il codice template 2511003, cioè quello che avete indicato sia sulla piattaforma padigitale2026 , sia nella [FAKE_INDIRIZZO] al comune esce un errore per il quale il codice template non risulta attivo.","<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che si è concluso il disservizio temporaneo per interventi di manutenzione come da comunicazione presente sul Sistema CUP. E&#39; ora quindi possibile procedere all&#39;acquisizione del CUP con template 2511003. Ti ricordiamo che al fine di accettare il finanziamento, il CUP è da inserire in piattaforma PA Digitale 2026 entro il 23/02/2026. Ti invitiamo a procedere.</p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f1bE7QAI/view
500bU00000f1JoYQAU,01252938,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,2.3.2 SIGP,Templete CUP non attivo,"[FAKE_INDIRIZZO],","<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che si è concluso il disservizio temporaneo per interventi di manutenzione come da comunicazione presente sul Sistema CUP. E&#39; ora quindi possibile procedere all&#39;acquisizione del CUP con template 2511003. Ti ricordiamo che al fine di accettare il finanziamento, il CUP è da inserire in piattaforma PA Digitale 2026 entro il 23/02/2026.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f1JoYQAU/view
500bU00000f1YdOQAU,01252941,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,2.3.2 SIGP,URGENTE-Errore template CUP,"Gentile supporto, inserendo nel portale https://cupweb.rgs.mef.gov.it/CUPWeb/ il codice CUP template (2511003) ricevuto via PEC da voi otteniamo un errore:","<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che si è concluso il disservizio temporaneo per interventi di manutenzione come da comunicazione presente sul Sistema CUP. E&#39; ora quindi possibile procedere all&#39;acquisizione del CUP con template 2511003. Ti ricordiamo che al fine di accettare il finanziamento, il CUP è da inserire in piattaforma PA Digitale 2026 entro il 23/02/2026.</p><p><br></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f1YdOQAU/view
500bU00000f1ZRLQA2,01252944,Amministrazione,Altro - Servizi Aggiunti,,1.2 Abilitazione e facilitazione migrazione al Cloud,Data riportata nell'Allegato 5.,"Nel generare l'Allegato 5, il documento riporta una data antecedente (23/10/2025), pertanto, si chiede di poter generare un allegato 5 con la data aggiornata.","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti informiamo che in caso di mancato aggiornamento della data in fase di download del documento allegato 5, basta aggiornare qualche dato della pagina e riprovare ad effettuare il download.</p><p>Ti confermiamo al riguardo che l&#39;aggiornamento è avvenuto correttamente.</p><p>Ti invitiamo a procedere ed inviare il progetto in verifica formale. </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f1ZRLQA2/view
500bU00000f16LTQAY,01252946,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,2.3.2 SIGP,Generazione CUP,Nella generazione del Cup utilizzando il template indicato 2511003 ci da errore,"<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che si è concluso il disservizio temporaneo per interventi di manutenzione come da comunicazione presente sul Sistema CUP. E&#39; ora quindi possibile procedere all&#39;acquisizione del CUP con template 2511003. Ti ricordiamo che al fine di accettare il finanziamento, il CUP è da inserire in piattaforma PA Digitale 2026 entro il 23/02/2026. Ti invitiamo a procedere.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f16LTQAY/view
500bU00000f1uzQQAQ,01252949,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,1.2 Abilitazione e facilitazione migrazione al Cloud,Richiesta erogazione finanziamento,Non è possibile completare la richiesta di finanziamento in quanto non è possibile scaricare né ricaricare con la firma il file di richiesta di finanziamento e il certificato di regolare esecuzione.,"<p>[FAKE_PERSON], grazie per averci contattato. Ti suggeriamo in primo luogo di verificare il corretto aggiornamento del DNSH tramite l&#39;apposito pulsante presente in step 5. In particolare, ti invitiamo a controllare la corretta spunta e compilazione delle schede e, laddove non fossero applicabili, ti invitiamo ad indicare &quot;no&quot; sulla prima domanda relativa all&#39;applicabilità. Infine, occorre spuntare una delle due frasi a fondo pagina relative alle modalità di adesione alle buone pratiche ecologiche al fine di abilitare il pulsante blu a fondo pagina per salvare l&#39;aggiornamento (per la scelta tra le due ti invitiamo a dare lettura della faq pubblicata in merito e raggiungibile a questo link: <a href=""https://padigitale2026.gov.it/supporto/domande-frequenti/progetti/certificazione-unieniso14001-dnsh"" target=""_blank"">https://padigitale2026.gov.it/supporto/domande-frequenti/progetti/certificazione-unieniso14001-dnsh</a>) e mettere il flag sull’ultima dichiarazione relativa ai nuovi data center. </p><p><br></p><p>Successivamente, ti suggeriamo di verificare di aver preliminarmente compilato correttamente tutti i campi obbligatori, in particolare i “dati contabili” del progetto (“Codice gestionale di contabilità pubblica” e “Conto corrente di tesoreria”), oltre alla sezione sul Responsabile della Conservazione. </p><p>  </p><p>Inoltre, ti invitiamo a controllare di aver correttamente selezionato &quot;Sì&quot; nei due campi relativi all’assenza di conflitto di interesse e doppio finanziamento.   </p><p><br></p><p>In tal modo, si abiliterà il pulsante per scaricare l&#39;allegato 5 che sarà da ricaricare nella sezione di destra, debitamente firmato digitalmente dal [FAKE_PERSON].  </p><p> </p><p>Solo successivamente al corretto caricamento dell&#39;allegato 5 firmato, sarà possibile allegare il certificato di regolare esecuzione firmato digitalmente dal RUP, caricandolo nell&#39;apposita sezione &quot;Certificato di [FAKE_INDIRIZZO] esecuzione&quot;.  </p><p>  </p><p>A seguito di tali operazioni, potrai quindi inoltrare correttamente la richiesta di erogazione del finanziamento. </p><p>  </p><p>Ti invitiamo a procedere e, in caso di persistente criticità, ti invitiamo ad aprire una nuova richiesta di assistenza da area privata, post login in piattaforma, allegando screenshot dell&#39;errore riscontrato <strong>e lasciando caricati i documenti, anche se dovessero generare un errore. </strong></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f1uzQQAQ/view
500bU00000f28e1QAA,01252954,,Altro - Servizi Aggiunti,,2.3.2 SIGP,Template errato,inserendo il template indicato 2511003 per l'avviso 2.3.2 SIGP la procedura per la richiesta del cup segnala che tale template non esiste . Si chiede come procedere,"<p>[FAKE_PERSON], grazie per averci contattato. Ti informiamo che si è concluso il disservizio temporaneo per interventi di manutenzione come da comunicazione presente sul Sistema CUP. E&#39; ora quindi possibile procedere all&#39;acquisizione del CUP con template 2511003. Ti ricordiamo che al fine di accettare il finanziamento, il CUP è da inserire in piattaforma PA Digitale 2026 entro il 23/02/2026.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f28e1QAA/view
500bU00000f2KC7QAM,01252960,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,1.4.5 Digitalizzazione degli avvisi pubblici,Inserimento Allegato 5,"[FAKE_INDIRIZZO],","<p>[FAKE_PERSON], grazie per averci contattato. Al fine di risolvere la criticità evidenziata, ti invitiamo a caricare il documento allegato 5 firmato, e lasciarlo caricato in piattaforma (non cliccare quindi sull&#39;icona cestino) anche se genera l&#39;errore.</p><p>Successivamente, ti chiediamo di aprire un nuovo ticket di assistenza per informarci dell&#39;avvenuto caricamento. </p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f2KC7QAM/view
500bU00000f2pAFQAY,01252961,,Altro - Servizi Aggiunti,,1.4.1 Esperienza dei servizi pubblici,"Richiesta di sostituzione del modulo ""Segnalazione Disservizi"" sul sito web di un [FAKE_INDIRIZZO]  già asseverato","Gentile Team PA Digitale,","<p>Gentile utente,</p><p>al fine di consentirti un supporto adeguato è necessario conoscere l&#39;ente ed il progetto specifico a cui si fa riferimento. In caso di progetto non ancora liquidato, ti informiamo che non è possibile effettuare modifiche ai servizi già finanziati e implementati.</p><p>In caso alternativo, qualora si trattasse di un progetto liquidato, ti ricordiamo sempre che è <strong>requisito necessario mantenere i servizi attivi per almeno 5 anni.</strong> Tale requisito, verrà verificato attraverso dei controlli a campione da parte degli organi di controllo preposti nei successivi 5 anni a partire dal 31 dicembre dell&#39;anno in cui è avvenuta la liquidazione del Dipartimento. <strong>Sono consentiti eventuali sviluppi migliorativi del progetto iniziale a patto che si riesca a ricostruire quanto è stato fatto attraverso apposita documentazione tecnica e amministrativa.</strong></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000f2pAFQAY/view
